iso3,area_id,map_level,map_name,map_id,map_source
NGA,NGA_3_209,2,ak Eastern Obolo,ALVyRcoCEeE,Datim
NGA,NGA_3_210,2,ak Eket,LtNhTo6ObDy,Datim
NGA,NGA_3_211,2,ak Esit Eket,DbuyCcoGr3o,Datim
NGA,NGA_3_212,2,ak Essien Udim,Z5atgpujIuB,Datim
NGA,NGA_3_213,2,ak Etim Ekpo,KF4B3lAghd8,Datim
NGA,NGA_3_214,2,ak Etinan,fpXkddgSxc2,Datim
NGA,NGA_3_215,2,ak Ibeno,KTBSBPINZ9K,Datim
NGA,NGA_3_216,2,ak Ibesikpo Asutan,FJORitdoOgZ,Datim
NGA,NGA_3_217,2,ak Ibiono Ibom,RFu8InHRI0P,Datim
NGA,NGA_3_218,2,ak Ika,uU7VK6bHY0b,Datim
NGA,NGA_3_219,2,ak Ikono,QyiNd4lpoYO,Datim
NGA,NGA_3_220,2,ak Ikot Abasi,KXQgiiDCxNB,Datim
NGA,NGA_3_221,2,ak Ikot Ekpene,Hav0LhcZr8l,Datim
NGA,NGA_3_222,2,ak Ini,UEO4kGjgWGz,Datim
NGA,NGA_3_223,2,ak Itu,zxPmBggJpRL,Datim
NGA,NGA_3_224,2,ak Mbo,UcOzBtlIxjs,Datim
NGA,NGA_3_225,2,ak Mkpat Enin,U76V7Aagy0M,Datim
NGA,NGA_3_226,2,ak Nsit Atai,bTbhVIeXl5B,Datim
NGA,NGA_3_227,2,ak Nsit Ibom,QzoJtRtnwEK,Datim
NGA,NGA_3_228,2,ak Nsit Ubium,uURIdxN44t7,Datim
NGA,NGA_3_229,2,ak Obot Akara,OcjOTIIz6PZ,Datim
NGA,NGA_3_230,2,ak Okobo,yNiTlEQJJOr,Datim
NGA,NGA_3_231,2,ak Onna,qEnUjTAp97f,Datim
NGA,NGA_3_232,2,ak Oron,Aa1whDXzJ2c,Datim
NGA,NGA_3_233,2,ak Oruk Anam,R3xzKk95P1a,Datim
NGA,NGA_3_234,2,ak Udung Uko,iyBox8IdIwz,Datim
NGA,NGA_3_235,2,ak Ukanafun,VrBYQf8rbPc,Datim
NGA,NGA_3_236,2,ak Uruan,fxkXzAmjGtQ,Datim
NGA,NGA_3_237,2,ak Urue-Offong-Oruko,HqzA0kbnPTT,Datim
NGA,NGA_3_238,2,ak Uyo,HzF1QcC3jfm,Datim
NGA,NGA_3_239,2,by Brass,e340iNYBFKT,Datim
NGA,NGA_3_240,2,by Ekeremor,WzDT4si39yH,Datim
NGA,NGA_3_241,2,by Kolokuma-Opokuma,NncixRTUNA8,Datim
NGA,NGA_3_242,2,by Nembe,h5mI0PnkLy2,Datim
NGA,NGA_3_243,2,by Ogbia,UPDz1QKEaPi,Datim
NGA,NGA_3_244,2,by Sagbama,a7N7uRgXtvy,Datim
NGA,NGA_3_245,2,by Southern IJaw,XrKyi1pvgsU,Datim
NGA,NGA_3_246,2,by Yenagoa,zr3XYkgbfIc,Datim
NGA,NGA_3_247,2,cr Abi,e7J1RT47WsJ,Datim
NGA,NGA_3_248,2,cr Akamkpa,NIaJ9yoGyDs,Datim
NGA,NGA_3_249,2,cr Akpabuyo,R40riAkajr9,Datim
NGA,NGA_3_250,2,cr Bakassi,XZLfq0naEiG,Datim
NGA,NGA_3_251,2,cr Bekwarra,uUHJXESBL6v,Datim
NGA,NGA_3_252,2,cr Biase,proG1Con5sh,Datim
NGA,NGA_3_253,2,cr Boki,virmrpkYGXf,Datim
NGA,NGA_3_254,2,cr Calabar Municipal,KmN1vtO0Xv3,Datim
NGA,NGA_3_255,2,cr Calabar South,CXhkcOKexa8,Datim
NGA,NGA_3_256,2,cr Etung,HySQRcghuzV,Datim
NGA,NGA_3_257,2,cr Ikom,GIXuVsi53km,Datim
NGA,NGA_3_258,2,cr Obanliku,dhr29sgXCMz,Datim
NGA,NGA_3_259,2,cr Obubra,QYalSmXneXl,Datim
NGA,NGA_3_260,2,cr Obudu,Z9MZT1BTsJ5,Datim
NGA,NGA_3_261,2,cr Odukpani,gsS9Cpuu01y,Datim
NGA,NGA_3_262,2,cr Ogoja,pQ5yVgpTBiz,Datim
NGA,NGA_3_263,2,cr Yakuur,ErgzW0NbtKg,Datim
NGA,NGA_3_264,2,cr Yala,rtUy9A3YHEU,Datim
NGA,NGA_3_265,2,de Aniocha North,sOvdseHOfPM,Datim
NGA,NGA_3_266,2,de Aniocha South,jjdlSy7XvmM,Datim
NGA,NGA_3_267,2,de Bomadi,vIWJt7NIoFp,Datim
NGA,NGA_3_268,2,de Burutu,AMSQzhoDGn0,Datim
NGA,NGA_3_269,2,de Ethiope East,rGJKS4OLyqd,Datim
NGA,NGA_3_270,2,de Ethiope West,ozapfg9XcmM,Datim
NGA,NGA_3_271,2,de Ika North East,fSlbRfrxgBX,Datim
NGA,NGA_3_272,2,de Ika South,Q7RlCFBv0PT,Datim
NGA,NGA_3_273,2,de Isoko North,RXyzOWGy8sf,Datim
NGA,NGA_3_274,2,de Isoko South,X8NUW1sxr3s,Datim
NGA,NGA_3_275,2,de Ndokwa East,nzvY9GKkpym,Datim
NGA,NGA_3_276,2,de Ndokwa West,ip6npch0teY,Datim
NGA,NGA_3_277,2,de Okpe,TF6DZGTsVO2,Datim
NGA,NGA_3_278,2,de Oshimili North,qUFyVUUSqUb,Datim
NGA,NGA_3_279,2,de Oshimili South,pA7KmJWZWi5,Datim
NGA,NGA_3_280,2,de Patani,G1wJbuwm1Pj,Datim
NGA,NGA_3_281,2,de Sapele,c8wRDtzO14l,Datim
NGA,NGA_3_282,2,de Udu,KEKFFPFTneN,Datim
NGA,NGA_3_283,2,de Ughelli North,XYbM1RspaLs,Datim
NGA,NGA_3_284,2,de Ughelli South,EQLuOekanSM,Datim
NGA,NGA_3_285,2,de Ukwuani,h1vcs9cuaTf,Datim
NGA,NGA_3_286,2,de Uvwie,yyaZXER8YfR,Datim
NGA,NGA_3_287,2,de Warri North,zKZKB0aNzsZ,Datim
NGA,NGA_3_288,2,de Warri South,MNVESOkGZ0T,Datim
NGA,NGA_3_289,2,de Warri South-West,F2sisT8xwGl,Datim
NGA,NGA_3_290,2,ed Akoko Edo,pQHIzaJsi8t,Datim
NGA,NGA_3_291,2,ed Egor,NYHYee8uWfQ,Datim
NGA,NGA_3_292,2,ed Esan Central,lMKXLq9dXVW,Datim
NGA,NGA_3_293,2,ed Esan North-East,a661mTq8jD4,Datim
NGA,NGA_3_294,2,ed Esan South-East,MgiGNCxuQsJ,Datim
NGA,NGA_3_295,2,ed Esan West,vB0zMLI52Y0,Datim
NGA,NGA_3_296,2,ed Etsako Central,p3BuvMLV3IA,Datim
NGA,NGA_3_297,2,ed Etsako East ,GxvqAACzQY4,Datim
NGA,NGA_3_298,2,ed Etsako West,fYRobXvSy5e,Datim
NGA,NGA_3_299,2,ed Igueben,Ne0WWZQ8HJ5,Datim
NGA,NGA_3_300,2,ed Ikpoba-Okha,n6VEZ4pTBrX,Datim
NGA,NGA_3_301,2,ed Oredo,WOZEZlUXOvg,Datim
NGA,NGA_3_302,2,ed Orhionmwon,qkLeWHFPNM6,Datim
NGA,NGA_3_303,2,ed Ovia North-East,X6OJDLsUnzI,Datim
NGA,NGA_3_304,2,ed Ovia South-West,c8v5QxYg2ce,Datim
NGA,NGA_3_305,2,ed Owan East,bCyBh5BKp0Q,Datim
NGA,NGA_3_306,2,ed Owan West,l5vfZdLFrQB,Datim
NGA,NGA_3_307,2,ed Uhunmwonde,cgWurQSVEBH,Datim
NGA,NGA_3_308,2,ri Abua-Odual,ObllIYWxwRA,Datim
NGA,NGA_3_309,2,ri Ahoada East,GBwKRrWGuVY,Datim
NGA,NGA_3_310,2,ri Ahoada West,Nd9sbZcqorj,Datim
NGA,NGA_3_311,2,ri Akuku Toru,gdQCMg31viH,Datim
NGA,NGA_3_312,2,ri Andoni,pp8zV2OXmvU,Datim
NGA,NGA_3_313,2,ri Asari-Toru,SExBRzuDiYb,Datim
NGA,NGA_3_314,2,ri Bonny,kyuGgrpjwZF,Datim
NGA,NGA_3_315,2,ri Degema,O9l6BemolrN,Datim
NGA,NGA_3_316,2,ri Eleme,UdnUbXV7O9o,Datim
NGA,NGA_3_317,2,ri Emohua,UGwCX5IBQQj,Datim
NGA,NGA_3_318,2,ri Etche,y5pPli7WP1V,Datim
NGA,NGA_3_319,2,ri Gokana,N0dXOBSVO7k,Datim
NGA,NGA_3_320,2,ri Ikwerre,SL33bchlaKT,Datim
NGA,NGA_3_321,2,ri Khana,sZumF7t54ek,Datim
NGA,NGA_3_322,2,ri Obio-Akpor,QUXP7f16K3Z,Datim
NGA,NGA_3_323,2,ri Ogba-Egbema-Ndoni,xZFseUogJWo,Datim
NGA,NGA_3_324,2,ri Ogu-Bolo,wXnjvr9p2zU,Datim
NGA,NGA_3_325,2,ri Okrika,nNo5gV3to2B,Datim
NGA,NGA_3_326,2,ri Omumma,xdzbsxe1MQa,Datim
NGA,NGA_3_327,2,ri Opobo-Nkoro,RgaAXlRX33Y,Datim
NGA,NGA_3_328,2,ri Oyigbo,I0tQo5iW5NZ,Datim
NGA,NGA_3_329,2,ri Port-Harcourt,y3iWYd0poWG,Datim
NGA,NGA_3_330,2,ri Tai ,tFy20OB0Wyw,Datim
NGA,NGA_3_331,2,be Ado,qRUSFz9WFB6,Datim
NGA,NGA_3_332,2,be Agatu,lUn6tmhyebg,Datim
NGA,NGA_3_333,2,be Apa,OG6fY4TsvRM,Datim
NGA,NGA_3_334,2,be Buruku,QBFbFh5zJWX,Datim
NGA,NGA_3_335,2,be Gboko,i0MUgv6vIAM,Datim
NGA,NGA_3_336,2,be Guma,YbtVeNOCICl,Datim
NGA,NGA_3_337,2,be Gwer East,PJJsxvEhEW5,Datim
NGA,NGA_3_338,2,be Gwer West,bU41bAD1r84,Datim
NGA,NGA_3_339,2,be Katsina-Ala,DluyXbyv63Q,Datim
NGA,NGA_3_340,2,be Konshisha,gpgLJrma8Tm,Datim
NGA,NGA_3_341,2,be Kwande,v7xGqiid6Pg,Datim
NGA,NGA_3_342,2,be Logo,ZewNOZ5xMp9,Datim
NGA,NGA_3_343,2,be Makurdi,Q2Gb99dokfK,Datim
NGA,NGA_3_344,2,be Obi,PuJqb4zMn4A,Datim
NGA,NGA_3_345,2,be Ogbadibo,TaAqWZoyAof,Datim
NGA,NGA_3_346,2,be Ohimini,nWLwNNNzJ7N,Datim
NGA,NGA_3_347,2,be Oju,L9g3RB3Jqy3,Datim
NGA,NGA_3_348,2,be Okpokwu,Sf0fPuVTEf1,Datim
NGA,NGA_3_349,2,be Otukpo,RM45QszoeEi,Datim
NGA,NGA_3_350,2,be Tarka,eFnaQTWW1DC,Datim
NGA,NGA_3_351,2,be Ukum,cvkiCumu2an,Datim
NGA,NGA_3_352,2,be Ushongo,apUWJiF9sQ2,Datim
NGA,NGA_3_353,2,be Vandeikya,FJ28GRyMVq9,Datim
NGA,NGA_3_354,2,fc Abaji,nX918whVxYP,Datim
NGA,NGA_3_355,2,fc Abuja Municipal Area Council,uosU9sINAPe,Datim
NGA,NGA_3_356,2,fc Bwari,JkmyrqDGshk,Datim
NGA,NGA_3_357,2,fc Gwagwalada,V91ICEXLeks,Datim
NGA,NGA_3_358,2,fc Kuje,qK6jo6jLIav,Datim
NGA,NGA_3_359,2,fc Kwali,sQbPVIKsxwT,Datim
NGA,NGA_3_360,2,ko Adavi,WK5gDvZgOD6,Datim
NGA,NGA_3_361,2,ko Ajaokuta,xJy5KJJn8gz,Datim
NGA,NGA_3_362,2,ko Ankpa,logPshzwZGg,Datim
NGA,NGA_3_363,2,ko Bassa,merMznnVwIA,Datim
NGA,NGA_3_364,2,ko Dekina,OQ5fZjjCoDR,Datim
NGA,NGA_3_365,2,ko Ibaji,cNr80ZanaDp,Datim
NGA,NGA_3_366,2,ko Idah,xwBUYtnRhqv,Datim
NGA,NGA_3_367,2,ko Igalamela-Odolu,spxEj5Dlg70,Datim
NGA,NGA_3_368,2,ko Ijumu,JdodeJT1030,Datim
NGA,NGA_3_369,2,ko Kabba Bunu,LRXpCvMxrYU,Datim
NGA,NGA_3_370,2,ko Kogi,XKv4TrYPA47,Datim
NGA,NGA_3_371,2,ko Lokoja,D4zacvYxq0b,Datim
NGA,NGA_3_372,2,ko Mopa-Muro,CdZWAGT8Qes,Datim
NGA,NGA_3_373,2,ko Ofu,MvoR4rmtllj,Datim
NGA,NGA_3_374,2,ko Ogori-Magongo,cMvadwiBado,Datim
NGA,NGA_3_375,2,ko Okehi,ROj1N52eCYd,Datim
NGA,NGA_3_376,2,ko Okene,WKSMZvuda1v,Datim
NGA,NGA_3_377,2,ko Olamaboro,Re4VU7MrOUM,Datim
NGA,NGA_3_378,2,ko Omala,deDUnu6PVkl,Datim
NGA,NGA_3_379,2,ko Yagba East,wYSTfYinFO7,Datim
NGA,NGA_3_380,2,ko Yagba West,BvUDTXGnj8s,Datim
NGA,NGA_3_381,2,kw Asa,E1WP6qD8CZm,Datim
NGA,NGA_3_382,2,kw Baruten,AYikj7W0R0w,Datim
NGA,NGA_3_383,2,kw Edu,VrDETBStvFP,Datim
NGA,NGA_3_384,2,kw Ekiti,sEvO47HfVfV,Datim
NGA,NGA_3_385,2,kw Ifelodun,V9SCtrA3Uh5,Datim
NGA,NGA_3_386,2,kw Ilorin East,FxENiNIpifl,Datim
NGA,NGA_3_387,2,kw Ilorin South,L589JlvsLup,Datim
NGA,NGA_3_388,2,kw Ilorin West,IhUKbniSTiQ,Datim
NGA,NGA_3_389,2,kw Irepodun,BxzOTRISQFy,Datim
NGA,NGA_3_390,2,kw Isin,JrlQdGeVnSa,Datim
NGA,NGA_3_391,2,kw Kaiama,HOgqXpFfAgJ,Datim
NGA,NGA_3_392,2,kw Moro,P9k9CPeUisR,Datim
NGA,NGA_3_393,2,kw Offa,syjevgeVeYf,Datim
NGA,NGA_3_394,2,kw Oke Ero,P4AJqqADkFr,Datim
NGA,NGA_3_395,2,kw Oyun,FT85lF1kbUI,Datim
NGA,NGA_3_396,2,kw Patigi ,DZdOPZ0KKX8,Datim
NGA,NGA_3_397,2,na Akwanga,tKAh5zuMYhT,Datim
NGA,NGA_3_398,2,na Awe,K17UuwVu7Jf,Datim
NGA,NGA_3_399,2,na Doma,tGdZvabgJw6,Datim
NGA,NGA_3_400,2,na Karu,EusV10zkN3t,Datim
NGA,NGA_3_401,2,na Keana,IbcfQbdZNdC,Datim
NGA,NGA_3_402,2,na Keffi,gZ8SPQ2CKQG,Datim
NGA,NGA_3_403,2,na Kokona,JBqBHvcmICE,Datim
NGA,NGA_3_404,2,na Lafia,TMbbzVpDDad,Datim
NGA,NGA_3_405,2,na Nasarawa,PM4sFTtfJQa,Datim
NGA,NGA_3_406,2,na Nasarawa Eggon,MZ2jaWNX1Oq,Datim
NGA,NGA_3_407,2,na Obi,ljMQwl1DOCb,Datim
NGA,NGA_3_408,2,na Toto,rQBtRTixEgZ,Datim
NGA,NGA_3_409,2,na Wamba,ldTia6dCApK,Datim
NGA,NGA_3_410,2,ni Agaie,lPbWOmkCL2b,Datim
NGA,NGA_3_411,2,ni Agwara,Hv2MoShsZw0,Datim
NGA,NGA_3_412,2,ni Bida,bT2GvywtrWr,Datim
NGA,NGA_3_413,2,ni Borgu,n1p57xvZS27,Datim
NGA,NGA_3_414,2,ni Bosso,rWxhYYc4CUd,Datim
NGA,NGA_3_415,2,ni Chanchaga,zDW6C2cJ9zt,Datim
NGA,NGA_3_416,2,ni Edati,UznsLpQC71p,Datim
NGA,NGA_3_417,2,ni Gbako,JBG1Q6nxI90,Datim
NGA,NGA_3_418,2,ni Gurara,nuDn0S9i6sk,Datim
NGA,NGA_3_419,2,ni Katcha,UpkhGdjtFUs,Datim
NGA,NGA_3_420,2,ni Kontagora ,J3K9h8I4IBV,Datim
NGA,NGA_3_421,2,ni Lapai,JP7S5oKBlf2,Datim
NGA,NGA_3_422,2,ni Lavun,idG1XlGCMTq,Datim
NGA,NGA_3_423,2,ni Magama,kuQXJAjDaCJ,Datim
NGA,NGA_3_424,2,ni Mariga,KeCUS5x3EgL,Datim
NGA,NGA_3_425,2,ni Mashegu,YRqSIEu2EBe,Datim
NGA,NGA_3_426,2,ni Mokwa,NhVur1uOseT,Datim
NGA,NGA_3_427,2,ni Muya,HTynaak9XDD,Datim
NGA,NGA_3_428,2,ni Paikoro,Fq5ztsHKN20,Datim
NGA,NGA_3_429,2,ni Rafi,GMnfyPIKHxo,Datim
NGA,NGA_3_430,2,ni Rijau,SbFrewIebN4,Datim
NGA,NGA_3_431,2,ni Shiroro,c4BzVjGvVi8,Datim
NGA,NGA_3_432,2,ni Suleja,M7plide67qX,Datim
NGA,NGA_3_433,2,ni Tafa,WJ7Ba8U4Yoq,Datim
NGA,NGA_3_434,2,ni Wushishi,xqcqxtydENu,Datim
NGA,NGA_3_435,2,pl Barkin Ladi,gevUQQwMYsl,Datim
NGA,NGA_3_436,2,pl Bassa,fRmH1IcpdA7,Datim
NGA,NGA_3_437,2,pl Bokkos,D1XE609n41l,Datim
NGA,NGA_3_438,2,pl Jos East,txdQuyYCpbb,Datim
NGA,NGA_3_439,2,pl Jos North,Kxb2aLH6aQE,Datim
NGA,NGA_3_440,2,pl Jos South,zBpF1qbeHxk,Datim
NGA,NGA_3_441,2,pl Kanam,KW1MmI5AJ5C,Datim
NGA,NGA_3_442,2,pl Kanke,h4GiCPKLpaj,Datim
NGA,NGA_3_443,2,pl Langtang North,giwECr4xdr7,Datim
NGA,NGA_3_444,2,pl Langtang South,ol9Cy7ZHtmM,Datim
NGA,NGA_3_445,2,pl Mangu,vnYPxzWEwMO,Datim
NGA,NGA_3_446,2,pl Mikang,DU7QFC4eurr,Datim
NGA,NGA_3_447,2,pl Pankshin,VsRXIP925Kr,Datim
NGA,NGA_3_448,2,pl Qua'an Pan,iWTaRRoO3JH,Datim
NGA,NGA_3_449,2,pl Riyom,FaxOzvxNTmQ,Datim
NGA,NGA_3_450,2,pl Shendam,xcD0RUmcq3U,Datim
NGA,NGA_3_451,2,pl Wase,E7AUIdZIUma,Datim
NGA,NGA_3_452,2,ek Ado-Ekiti,w537PeRTb2k,Datim
NGA,NGA_3_453,2,ek Efon,v6VKDsRhry2,Datim
NGA,NGA_3_454,2,ek Ekiti East,Z8NBMmojNEN,Datim
NGA,NGA_3_455,2,ek Ekiti South-West,gaRACh9QB6a,Datim
NGA,NGA_3_456,2,ek Ekiti West,WFsEvMCIS56,Datim
NGA,NGA_3_457,2,ek Emure,LoolSVHi1Jq,Datim
NGA,NGA_3_458,2,ek Gbonyin,MtwzdW6p7T4,Datim
NGA,NGA_3_459,2,ek Ido-Osi,WCjxJ6kxKRS,Datim
NGA,NGA_3_460,2,ek Ijero,GBgnruQv8ym,Datim
NGA,NGA_3_461,2,ek Ikere,FLIkT6NShZE,Datim
NGA,NGA_3_462,2,ek Ikole,n3F9ZEqPUtq,Datim
NGA,NGA_3_463,2,ek Ilejemeje,QeuyxdulDDC,Datim
NGA,NGA_3_464,2,ek Irepodun-Ifelodun,ZoU6u0WrIM1,Datim
NGA,NGA_3_465,2,ek Ise-Orun,jeHlpPF831R,Datim
NGA,NGA_3_466,2,ek Moba,An7rsUOrIhI,Datim
NGA,NGA_3_467,2,ek Oye,Ewz6HKTS15C,Datim
NGA,NGA_3_468,2,la Agege,OycwDoCnlAB,Datim
NGA,NGA_3_469,2,la Ajeromi-Ifelodun,tkA4PRXk0W7,Datim
NGA,NGA_3_470,2,la Alimosho,AUIjfqeZEFH,Datim
NGA,NGA_3_471,2,la Amuwo-Odofin,HOJVVYgS5vV,Datim
NGA,NGA_3_472,2,la Apapa,dAeoz9ttxAz,Datim
NGA,NGA_3_473,2,la Badagry,KVW9Io1khx7,Datim
NGA,NGA_3_474,2,la Epe,uzCT1lOZhL5,Datim
NGA,NGA_3_475,2,la Eti-Osa,VHITI10xoZc,Datim
NGA,NGA_3_476,2,la Ibeju-Lekki,ISi4PDO97U5,Datim
NGA,NGA_3_477,2,la Ifako-Ijaiye,sSg7pUov51f,Datim
NGA,NGA_3_478,2,la Ikeja,u8skYaLV6QF,Datim
NGA,NGA_3_479,2,la Ikorodu,HjGwmHbL0Y4,Datim
NGA,NGA_3_480,2,la Kosofe,fQ6LC2LWI8S,Datim
NGA,NGA_3_481,2,la Lagos Island,ZpDPMnrCgAN,Datim
NGA,NGA_3_482,2,la Lagos Mainland,ghorQdinizS,Datim
NGA,NGA_3_483,2,la Mushin,DvkBcDk4DRQ,Datim
NGA,NGA_3_484,2,la Ojo,b1Z9Yv3VcVr,Datim
NGA,NGA_3_485,2,la Oshodi-Isolo,lJkmYJB9kHr,Datim
NGA,NGA_3_486,2,la Shomolu,MxHHoeHUJ4J,Datim
NGA,NGA_3_487,2,la Surulere,wHyFh9VVK2m,Datim
NGA,NGA_3_488,2,og Abeokuta North,ac13I392HZi,Datim
NGA,NGA_3_489,2,og Abeokuta South,DGsvApy6NF9,Datim
NGA,NGA_3_490,2,og Ado-Odo Ota,ZF2mGWrqp1t,Datim
NGA,NGA_3_491,2,og Ewekoro,D19ydhlaHnt,Datim
NGA,NGA_3_492,2,og Ifo,Ln5bTDtGDif,Datim
NGA,NGA_3_493,2,og Ijebu East,vDdqmCWm4Ca,Datim
NGA,NGA_3_494,2,og Ijebu North,MFGZuaAykM3,Datim
NGA,NGA_3_495,2,og Ijebu North-East,jUV75YrmoXh,Datim
NGA,NGA_3_496,2,og Ijebu Ode,pYomDDNQ6hO,Datim
NGA,NGA_3_497,2,og Ikenne,kAWl47kmoyv,Datim
NGA,NGA_3_498,2,og Imeko-Afon,mvsGm4vAS0k,Datim
NGA,NGA_3_499,2,og Ipokia,D6rivmJFt33,Datim
NGA,NGA_3_500,2,og Obafemi Owode,Li453nnViez,Datim
NGA,NGA_3_501,2,og Odeda,NWkcNnhkkZr,Datim
NGA,NGA_3_502,2,og Odogbolu,UHsCCQQ8HOl,Datim
NGA,NGA_3_503,2,og Ogun Waterside,sXqBQgQKqQj,Datim
NGA,NGA_3_504,2,og Remo North,xvaHIN4Xroj,Datim
NGA,NGA_3_505,2,og Sagamu,cx0xFi6L7Fp,Datim
NGA,NGA_3_506,2,og Yewa North,XY5wcfahN5W,Datim
NGA,NGA_3_507,2,og Yewa South,ewh51nY512W,Datim
NGA,NGA_3_508,2,on Akoko North East,PJ710HPntzX,Datim
NGA,NGA_3_509,2,on Akoko North West,a1YObf4CR93,Datim
NGA,NGA_3_510,2,on Akoko South East,SiZyocWf5kz,Datim
NGA,NGA_3_511,2,on Akoko South West,LM0SzUjIbAE,Datim
NGA,NGA_3_512,2,on Akure North,oV6tlXANpkd,Datim
NGA,NGA_3_513,2,on Akure South,FpADQG6JcC5,Datim
NGA,NGA_3_514,2,on Ese-Odo,GeeOYDsTZJU,Datim
NGA,NGA_3_515,2,on Idanre,InBkYWArQFT,Datim
NGA,NGA_3_516,2,on Ifedore,Vx6DDE2P1e8,Datim
NGA,NGA_3_517,2,on Ilaje,nxPuG6XnkxA,Datim
NGA,NGA_3_518,2,on Ile Oluji Okeigbo,O65wXRg0Ic3,Datim
NGA,NGA_3_519,2,on Irele,AZsdgJCaQWl,Datim
NGA,NGA_3_520,2,on Odigbo,dZRlykTqZhw,Datim
NGA,NGA_3_521,2,on Okitipupa,cealFXAKL2I,Datim
NGA,NGA_3_522,2,on Ondo East,xvPzCr7ZYEE,Datim
NGA,NGA_3_523,2,on Ondo West,GAGxDMx8uvm,Datim
NGA,NGA_3_524,2,on Ose,WLQLVZAd77i,Datim
NGA,NGA_3_525,2,on Owo,yQa2xS9x96u,Datim
NGA,NGA_3_526,2,os Aiyedade,tNxqnAq8Xc0,Datim
NGA,NGA_3_527,2,os Aiyedire,ndLdNK4zUD7,Datim
NGA,NGA_3_528,2,os Atakunmosa East,suKyhw89Qaq,Datim
NGA,NGA_3_529,2,os Atakunmosa West,DWAW5pcNEL2,Datim
NGA,NGA_3_530,2,os Boluwaduro,ONCf0MkPt7j,Datim
NGA,NGA_3_531,2,os Boripe,k3vaaxirnVU,Datim
NGA,NGA_3_532,2,os Ede North,h5AxqPwPdT3,Datim
NGA,NGA_3_533,2,os Ede South,PWfDHBvn1hw,Datim
NGA,NGA_3_534,2,os Egbedore,cpcIeES6ouI,Datim
NGA,NGA_3_535,2,os Ejigbo,dzhjTRHGqu0,Datim
NGA,NGA_3_536,2,os Ife Central,tr5rm0vaxGG,Datim
NGA,NGA_3_537,2,os Ife East,Wf7A67DZQDR,Datim
NGA,NGA_3_538,2,os Ife North,OqZ11xWhJlB,Datim
NGA,NGA_3_539,2,os Ife South,Am4PwcNA5tQ,Datim
NGA,NGA_3_540,2,os Ifedayo,CcjiElAynqW,Datim
NGA,NGA_3_541,2,os Ifelodun,llqmYXa4TEq,Datim
NGA,NGA_3_542,2,os Ila,k9ilIScUQLb,Datim
NGA,NGA_3_543,2,os Ilesha East,dxMNL5PwvQa,Datim
NGA,NGA_3_544,2,os Ilesha West,K3QRzs0XJAw,Datim
NGA,NGA_3_545,2,os Irepodun,Xzs7E1b7S5U,Datim
NGA,NGA_3_546,2,os Irewole,AIWlVFpaxFZ,Datim
NGA,NGA_3_547,2,os Isokan,rhg7o351Ogx,Datim
NGA,NGA_3_548,2,os Iwo,VWzOuFbOVsE,Datim
NGA,NGA_3_549,2,os Obokun,dbhjolBPkSA,Datim
NGA,NGA_3_550,2,os Odo-Otin,GjyQSlHTYcS,Datim
NGA,NGA_3_551,2,os Ola-Oluwa,c9h9bKztIqJ,Datim
NGA,NGA_3_552,2,os Olorunda,kabZQyVo8MM,Datim
NGA,NGA_3_553,2,os Oriade,CNt1ZK0RFeB,Datim
NGA,NGA_3_554,2,os Orolu,xPVXbnfePYE,Datim
NGA,NGA_3_555,2,os Osogbo,wLldH8OpVNF,Datim
NGA,NGA_3_556,2,oy Afijio,IlkoZAYAoQs,Datim
NGA,NGA_3_557,2,oy Akinyele,vpR6qB6b19O,Datim
NGA,NGA_3_558,2,oy Atiba,vmUxBIASp0I,Datim
NGA,NGA_3_559,2,oy Atisbo,dxrlspj18NY,Datim
NGA,NGA_3_560,2,oy Egbeda,zvDjtdkAuTP,Datim
NGA,NGA_3_561,2,oy Ibadan North,iydYKfCH5Cl,Datim
NGA,NGA_3_562,2,oy Ibadan North-East,dFj2ILZVfUi,Datim
NGA,NGA_3_563,2,oy Ibadan North-West,iZCbzoOssS4,Datim
NGA,NGA_3_564,2,oy Ibadan South-East,CtGoE7JQAiX,Datim
NGA,NGA_3_565,2,oy Ibadan South-West,KCu09ZdJTEL,Datim
NGA,NGA_3_566,2,oy Ibarapa Central,AZ20YeJChyC,Datim
NGA,NGA_3_567,2,oy Ibarapa East,GOOy2mVNRd1,Datim
NGA,NGA_3_568,2,oy Ibarapa North,M0ujki7803y,Datim
NGA,NGA_3_569,2,oy Ido,QiWl2gmww69,Datim
NGA,NGA_3_570,2,oy Irepo,fV2Ogk0TO7p,Datim
NGA,NGA_3_571,2,oy Iseyin,ZA3JkbqwvuA,Datim
NGA,NGA_3_572,2,oy Itesiwaju,Kcr5bLQVHEd,Datim
NGA,NGA_3_573,2,oy Iwajowa,bRYPnMBCWrq,Datim
NGA,NGA_3_574,2,oy Kajola,XXgCDEMk4Ha,Datim
NGA,NGA_3_575,2,oy Lagelu,sjFUh2vg03X,Datim
NGA,NGA_3_576,2,oy Ogbomoso North,ELWNSBUCfD3,Datim
NGA,NGA_3_577,2,oy Ogbomoso South,p7y3haZd6OO,Datim
NGA,NGA_3_578,2,oy Ogo Oluwa,yNLdrMwLReu,Datim
NGA,NGA_3_579,2,oy Olorunsogo,p3M4FdE8RkC,Datim
NGA,NGA_3_580,2,oy Oluyole,rWgqvOVxhQN,Datim
NGA,NGA_3_581,2,oy Ona Ara,SMv1QuqswmC,Datim
