calendar_quarter,area_level,area_name,age_group,median,lower,upper
CY2017Q2,4,Phalombe,20-24,0.2439645106554861,0.20362837577482637,0.2867051159790926
CY2017Q2,4,Phalombe,25-29,0.2109443841599208,0.1760498487123443,0.24866132991569279
CY2017Q2,4,Phalombe,30-34,0.16585124185333483,0.13802546467525273,0.19568140116903754
CY2017Q2,4,Phalombe,35-39,0.11976354339454427,0.0988930544323681,0.1423900867851063
CY2017Q2,4,Phalombe,40-44,0.06434684796032622,0.051348578871034,0.07801378043260898
CY2017Q2,4,Phalombe,45-49,0.023923675977461697,0.017582737102662935,0.03111814823899657
CY2018Q2,4,Phalombe,15-19,0.17311527149991823,0.13634805402704334,0.2117535630093957
CY2018Q2,4,Phalombe,20-24,0.2503886516583391,0.20080682425542942,0.3034932565542734
CY2018Q2,4,Phalombe,25-29,0.21729640134230976,0.17536626643321016,0.26233386130815817
CY2018Q2,4,Phalombe,30-34,0.17101185717529926,0.13732019239913387,0.20718360942160843
CY2018Q2,4,Phalombe,35-39,0.12457232001784023,0.09856507821529223,0.15158504785948154
CY2018Q2,4,Phalombe,40-44,0.06655913681518846,0.05165524544463862,0.0832263824880505
CY2018Q2,4,Phalombe,45-49,0.025092423430018433,0.01771287172191749,0.03322541016124057
CY2019Q2,4,Phalombe,15-19,0.1762376263496054,0.13405297138656302,0.2200226304152344
CY2019Q2,4,Phalombe,20-24,0.25649054491378415,0.1987544733640883,0.31626007050697863
CY2019Q2,4,Phalombe,25-29,0.22270631711600516,0.1746863733282909,0.2735050691176104
CY2019Q2,4,Phalombe,30-34,0.1748609273719119,0.13657961263351204,0.21717971184448548
CY2019Q2,4,Phalombe,35-39,0.12735891721402454,0.09882945826988061,0.1589860171442042
CY2019Q2,4,Phalombe,40-44,0.06896370256564913,0.05218307702151842,0.08769686956561953
CY2019Q2,4,Phalombe,45-49,0.025812689250089026,0.018024616806023845,0.03492065591137523
CY2020Q2,4,Phalombe,15-19,0.1760218748028922,0.1314519837388155,0.22691652750681007
CY2020Q2,4,Phalombe,20-24,0.2576693076631658,0.195972342020584,0.32638845860746646
CY2020Q2,4,Phalombe,25-29,0.22681220824327042,0.17294156077420453,0.2830493514259728
CY2020Q2,4,Phalombe,30-34,0.1774493812733029,0.13471213534896898,0.22583034885689351
CY2020Q2,4,Phalombe,35-39,0.12898466392748092,0.0979988006556327,0.16542527194345752
CY2020Q2,4,Phalombe,40-44,0.07052530236747546,0.052211948258439334,0.09134301631990366
CY2020Q2,4,Phalombe,45-49,0.02641613539992335,0.017974461496421026,0.03653656640910268
CY2000Q2,4,Balaka,15-19,0.19037488644792688,0.17472080711614002,0.20693282978933608
CY2000Q2,4,Balaka,20-24,0.31483872671323365,0.2913455566633061,0.3389032766958816
CY2000Q2,4,Balaka,25-29,0.27363993416537347,0.25217083159220427,0.2963552212100234
CY2000Q2,4,Balaka,30-34,0.23599303852781514,0.21515113607328953,0.25762553196620436
CY2000Q2,4,Balaka,35-39,0.17047407930242497,0.15306729229763844,0.1882148388658686
CY2000Q2,4,Balaka,40-44,0.09467464572534764,0.08135203291059062,0.10876284085526614
CY2000Q2,4,Balaka,45-49,0.038854352424975896,0.030728676037399417,0.04793346864914859
CY2001Q2,4,Balaka,15-19,0.17200565105995416,0.15859279225112682,0.1858664660401816
CY2001Q2,4,Balaka,20-24,0.2804363664863154,0.2597688721706472,0.3006587088783356
CY2001Q2,4,Balaka,25-29,0.24392240145666885,0.22514881768361503,0.26374434841428923
CY2001Q2,4,Balaka,30-34,0.2141975516199225,0.1954790551465897,0.23366636772796312
CY2001Q2,4,Balaka,35-39,0.15583128666127183,0.14012372091097566,0.17247598178961268
CY2001Q2,4,Balaka,40-44,0.08629405726096397,0.07389444787120614,0.0993335863203395
CY2001Q2,4,Balaka,45-49,0.035246351712204,0.02776961118644189,0.04353708053561252
CY2002Q2,4,Balaka,15-19,0.15734508439011285,0.14507616294418355,0.1697910237003444
CY2002Q2,4,Balaka,20-24,0.2594770184019817,0.2411691671080618,0.27777128472138446
CY2002Q2,4,Balaka,25-29,0.2303550878210768,0.21240601008145102,0.2478463182608663
CY2002Q2,4,Balaka,30-34,0.20365729394448617,0.18675226898636985,0.22172947307859062
CY2002Q2,4,Balaka,35-39,0.14876454341180012,0.1341930727394132,0.16394170118776333
CY2002Q2,4,Balaka,40-44,0.08154876327400803,0.0704765504283175,0.09344488223832544
CY2002Q2,4,Balaka,45-49,0.03312798234473348,0.026222246067899555,0.04082184613634653
CY2003Q2,4,Balaka,15-19,0.1936265925225972,0.17923426661719608,0.20869830658609426
CY2003Q2,4,Balaka,20-24,0.31757752100863046,0.29594522509403187,0.33931655982576525
CY2003Q2,4,Balaka,25-29,0.27692643311849396,0.25639025548504946,0.29791484235090226
CY2003Q2,4,Balaka,30-34,0.24247826808872383,0.22327142645492404,0.2632109839897996
CY2003Q2,4,Balaka,35-39,0.17577638467039586,0.1587486068531326,0.19325044756582613
CY2003Q2,4,Balaka,40-44,0.09419087906507861,0.08137096237843541,0.10780960774165785
CY2003Q2,4,Balaka,45-49,0.03776720634577614,0.02996495834927268,0.04652570543974842
CY2004Q2,4,Balaka,15-19,0.1956052183574031,0.18037490621063781,0.21064623088766202
CY2004Q2,4,Balaka,20-24,0.31903395033077253,0.2975494253751718,0.3399997585382768
CY2004Q2,4,Balaka,25-29,0.28479081443404086,0.263379615018016,0.30645805679557026
CY2004Q2,4,Balaka,30-34,0.252643832635599,0.23181315138726527,0.27344790780939937
CY2004Q2,4,Balaka,35-39,0.18368881168607867,0.1653130597366099,0.20244569633958173
CY2004Q2,4,Balaka,40-44,0.09652611708023001,0.08350431962800967,0.11041200970311119
CY2004Q2,4,Balaka,45-49,0.03817899707121483,0.030271064335841723,0.0472897938641945
CY2005Q2,4,Balaka,15-19,0.18406249293286447,0.1698555356137661,0.1987740535467255
CY2005Q2,4,Balaka,20-24,0.2979197308344495,0.27720230639472626,0.3182596510517551
CY2005Q2,4,Balaka,25-29,0.26297700314217204,0.24270532199918846,0.2832850405847003
CY2005Q2,4,Balaka,30-34,0.23292738334878996,0.21347503464821613,0.2526799351310002
CY2005Q2,4,Balaka,35-39,0.1701083429751147,0.15237794253362125,0.18739190787349846
CY2005Q2,4,Balaka,40-44,0.08833758557204861,0.07595709021994049,0.10127223536392954
CY2005Q2,4,Balaka,45-49,0.0350947644553629,0.027624117382879954,0.04338106899904398
CY2006Q2,4,Balaka,15-19,0.17265466211646274,0.15946973821355834,0.18524050949757478
CY2006Q2,4,Balaka,20-24,0.276293766797856,0.25737740551447136,0.2949025058575409
CY2006Q2,4,Balaka,25-29,0.24385998870593423,0.22557722913454717,0.2622697580027923
CY2006Q2,4,Balaka,30-34,0.2174900854146304,0.19951094749059856,0.2356359760773698
CY2006Q2,4,Balaka,35-39,0.16002466810283422,0.14478379616505727,0.17624397278439385
CY2006Q2,4,Balaka,40-44,0.08339420787967153,0.07206274025528239,0.09516898390645079
CY2006Q2,4,Balaka,45-49,0.03308223273337983,0.0261797670395693,0.04073507294290277
CY2007Q2,4,Balaka,15-19,0.17338178083076794,0.1603480200378323,0.1863013686838477
CY2007Q2,4,Balaka,20-24,0.278854520819718,0.2608744355146829,0.29773499739156184
CY2007Q2,4,Balaka,25-29,0.24681703525694038,0.22949314789227973,0.26482540907857066
CY2007Q2,4,Balaka,30-34,0.22137456961742658,0.20311842297333582,0.2390976330898475
CY2007Q2,4,Balaka,35-39,0.16452512205954578,0.14915658978031715,0.18078824095453916
CY2007Q2,4,Balaka,40-44,0.085382446000343,0.07399933644137341,0.09744436141956514
CY2007Q2,4,Balaka,45-49,0.0337036729687407,0.026848959031542555,0.04146156633326839
CY2008Q2,4,Balaka,15-19,0.166815131123961,0.1549904615374295,0.17914565372798463
CY2008Q2,4,Balaka,20-24,0.274009570349457,0.2565910390517659,0.2913744999931214
CY2008Q2,4,Balaka,25-29,0.24138161322284268,0.2246834083058836,0.25869637342542934
CY2008Q2,4,Balaka,30-34,0.21727639792170592,0.19997610984980843,0.2349349396775183
CY2008Q2,4,Balaka,35-39,0.1622729538898026,0.1471753752224479,0.17756715001993106
CY2008Q2,4,Balaka,40-44,0.08355561923122554,0.07227857336895893,0.09553392056628848
CY2008Q2,4,Balaka,45-49,0.03288290826350489,0.026231293386572326,0.04043880742484466
CY2009Q2,4,Balaka,15-19,0.15916516200397146,0.14773691851085474,0.17087182093712106
CY2009Q2,4,Balaka,20-24,0.26841381929317376,0.2511630060756136,0.28520760480796037
CY2009Q2,4,Balaka,25-29,0.23604341248211191,0.21891814046006172,0.25365571639362067
CY2009Q2,4,Balaka,30-34,0.21512360524439222,0.19846468924175364,0.23262285968239466
CY2009Q2,4,Balaka,35-39,0.15976994330501054,0.14481853845245116,0.17484090279264938
CY2009Q2,4,Balaka,40-44,0.08059257991756813,0.06992442830921809,0.09153824321925978
CY2009Q2,4,Balaka,45-49,0.031550159743928614,0.025158576962270602,0.03874209749579196
CY2010Q2,4,Balaka,15-19,0.1587882537666666,0.14687338659076563,0.17083417791732183
CY2010Q2,4,Balaka,20-24,0.2670885271217266,0.24928252709313856,0.28527482830535955
CY2010Q2,4,Balaka,25-29,0.2321413680122293,0.21552208789324565,0.24947250658171452
CY2010Q2,4,Balaka,30-34,0.20769379573275543,0.1909774813520605,0.22415565523054098
CY2010Q2,4,Balaka,35-39,0.1486846254194293,0.13500924055664237,0.16282439514932823
CY2010Q2,4,Balaka,40-44,0.07403699032501204,0.06410997536621518,0.08414426790048354
CY2010Q2,4,Balaka,45-49,0.02888175597207109,0.022974557356622644,0.035484806615411715
CY2011Q2,4,Balaka,15-19,0.15830774317735563,0.14578513942796237,0.17100230827982274
CY2011Q2,4,Balaka,20-24,0.2635265961634887,0.24491651995120026,0.2829725840165301
CY2011Q2,4,Balaka,25-29,0.2274185970889371,0.2098151650713505,0.24513940273279877
CY2011Q2,4,Balaka,30-34,0.20019159668027164,0.1833579692694971,0.21736619494981885
CY2011Q2,4,Balaka,35-39,0.14055619223073054,0.1268956886907349,0.15429608395052433
CY2011Q2,4,Balaka,40-44,0.06944238932245775,0.059806308892609114,0.07934195174186721
CY2011Q2,4,Balaka,45-49,0.027264597352202265,0.02151976729741245,0.033553566193149566
CY2012Q2,4,Balaka,15-19,0.15676582529346356,0.14422858881017758,0.16948401835439914
CY2012Q2,4,Balaka,20-24,0.2611648914400313,0.24197015694089818,0.28103324147429876
CY2012Q2,4,Balaka,25-29,0.22203915023040582,0.20472603631137976,0.24075293800102382
CY2012Q2,4,Balaka,30-34,0.1919110947038591,0.17597129047424867,0.20877217219165825
CY2012Q2,4,Balaka,35-39,0.13370999643460224,0.12083095569779731,0.1472465483194986
CY2012Q2,4,Balaka,40-44,0.065802485708287,0.05662023836198363,0.07562077040100126
CY2012Q2,4,Balaka,45-49,0.025951439040906625,0.020421245122011225,0.03209133391836993
CY2013Q2,4,Balaka,15-19,0.14512851980644448,0.13323551071172016,0.15756204640290608
CY2013Q2,4,Balaka,20-24,0.24072278139981743,0.22247068075512072,0.2593951712514064
CY2013Q2,4,Balaka,25-29,0.20337321706653672,0.18678297948056716,0.2206415282004865
CY2013Q2,4,Balaka,30-34,0.1760427414658953,0.16011458840223222,0.19143951621846447
CY2013Q2,4,Balaka,35-39,0.12287791789861131,0.11015282502717932,0.13543405839621012
CY2013Q2,4,Balaka,40-44,0.05969111465873794,0.05128838864104615,0.068674673444793
CY2013Q2,4,Balaka,45-49,0.023475857051360655,0.01842085016826367,0.029106541351112312
CY2014Q2,4,Balaka,15-19,0.14418333960996627,0.1321081154047532,0.1573037009882633
CY2014Q2,4,Balaka,20-24,0.23378051996716792,0.21592794999082476,0.2526320574350238
CY2014Q2,4,Balaka,25-29,0.19503586159674935,0.17914708406592153,0.211691892683005
CY2014Q2,4,Balaka,30-34,0.1668282919768056,0.15240373754113082,0.1815362323177446
CY2014Q2,4,Balaka,35-39,0.11505103462285987,0.10297337787012804,0.12703373326180373
CY2014Q2,4,Balaka,40-44,0.055557283708431604,0.04746201336051834,0.06417300092674226
CY2014Q2,4,Balaka,45-49,0.021753046745601225,0.016972444666084215,0.027029389347238985
CY2015Q2,4,Balaka,15-19,0.1418231938339563,0.12904434750050087,0.15494237074479572
CY2015Q2,4,Balaka,20-24,0.22548553519625858,0.2065601340383344,0.24435122695263461
CY2015Q2,4,Balaka,25-29,0.18666524256431052,0.1698446654663821,0.20383658455507908
CY2015Q2,4,Balaka,30-34,0.15888508458751507,0.14388445921053314,0.17471442868399098
CY2015Q2,4,Balaka,35-39,0.10903462818748305,0.09691336303110389,0.12140229618620223
CY2015Q2,4,Balaka,40-44,0.05321346473354467,0.04519976586118596,0.06161463813852058
CY2015Q2,4,Balaka,45-49,0.020823581509046556,0.016226675388727595,0.025887590460534918
CY2016Q2,4,Balaka,15-19,0.14230505781152814,0.1255389294113845,0.1598048108737108
CY2016Q2,4,Balaka,20-24,0.22650863490587528,0.20234219365831824,0.25235925157639283
CY2016Q2,4,Balaka,25-29,0.18761956313005124,0.16643953292455252,0.21103115173614315
CY2016Q2,4,Balaka,30-34,0.15968203276920634,0.14092421305353037,0.17933506761296025
CY2016Q2,4,Balaka,35-39,0.10948092287576963,0.09491216045214837,0.12454550793757901
CY2016Q2,4,Balaka,40-44,0.05389152046325356,0.044629946179998374,0.06386279340166302
CY2016Q2,4,Balaka,45-49,0.021175935009865556,0.01616221309394525,0.026794428357444944
CY2017Q2,4,Balaka,15-19,0.14502541024700816,0.11932807487610678,0.1725034380071425
CY2017Q2,4,Balaka,20-24,0.23170552069109618,0.19352795863383693,0.27320540360864554
CY2017Q2,4,Balaka,25-29,0.19320098563384136,0.16077768330593686,0.22850675448792004
CY2017Q2,4,Balaka,30-34,0.16457394495831185,0.13660615433423245,0.19474638824405477
CY2017Q2,4,Balaka,35-39,0.11314600557589337,0.09335220080074161,0.13474071614444022
CY2017Q2,4,Balaka,40-44,0.056591009474535825,0.04446390780519329,0.06912367272223943
CY2017Q2,4,Balaka,45-49,0.022106016209936317,0.016099558839651917,0.0290450326366574
CY2018Q2,4,Balaka,15-19,0.14781631732923048,0.11781419531220069,0.18141817621631043
CY2018Q2,4,Balaka,20-24,0.23749509911584962,0.19168799053225571,0.28819456174158015
CY2018Q2,4,Balaka,25-29,0.19883373382573105,0.1601509078228892,0.24102244999591516
CY2018Q2,4,Balaka,30-34,0.16923135246028814,0.1361585957704102,0.20594503178089266
CY2018Q2,4,Balaka,35-39,0.11695915414729433,0.09333548517143644,0.14310252717454577
CY2018Q2,4,Balaka,40-44,0.05857229395501901,0.044690020903693756,0.07373912576797423
CY2018Q2,4,Balaka,45-49,0.023143228994011958,0.016288554274460895,0.0308883679916332
CY2019Q2,4,Balaka,15-19,0.1507296814454992,0.11626449228948078,0.18790597629132133
CY2019Q2,4,Balaka,20-24,0.2428226330132467,0.19044357023560549,0.2993040943742089
CY2019Q2,4,Balaka,25-29,0.20359491831131427,0.16023121938001791,0.25030802412213354
CY2019Q2,4,Balaka,30-34,0.1725399757157272,0.1358004352158419,0.21533537229811456
CY2019Q2,4,Balaka,35-39,0.12046396210858712,0.09401147015347305,0.1495842804767501
CY2019Q2,4,Balaka,40-44,0.060233270955492794,0.045764818449171005,0.07693136661584392
CY2019Q2,4,Balaka,45-49,0.023964082854316834,0.01670648485102734,0.03230182923223865
CY2020Q2,4,Balaka,15-19,0.15174019653848794,0.11400983623231628,0.19307739889909828
CY2020Q2,4,Balaka,20-24,0.24441106667550125,0.18811742191710365,0.30762753800675824
CY2020Q2,4,Balaka,25-29,0.2060419709311187,0.15844289275368442,0.258324923878865
CY2020Q2,4,Balaka,30-34,0.1751331559997005,0.1345492060228035,0.22239142865734346
CY2020Q2,4,Balaka,35-39,0.12223696000734077,0.09306367535469949,0.15522937380472432
CY2020Q2,4,Balaka,40-44,0.06175112424861581,0.04574593450418808,0.07990310824814544
CY2020Q2,4,Balaka,45-49,0.024484459920117562,0.016726781422788398,0.03358981937046994
CY2000Q2,4,Chiradzulu,15-19,0.1891200977886831,0.17336232681789068,0.20556383987416524
CY2000Q2,4,Chiradzulu,20-24,0.2986426523153085,0.27676759214449465,0.32144436243232444
CY2000Q2,4,Chiradzulu,25-29,0.24607201572589113,0.22674487355401862,0.2652252012113995
CY2000Q2,4,Chiradzulu,30-34,0.19687441733248506,0.17817819077703376,0.2153238006653677
CY2000Q2,4,Chiradzulu,35-39,0.133209365399987,0.11905835008675851,0.14770020453365862
CY2000Q2,4,Chiradzulu,40-44,0.07831105193890507,0.06677810910744114,0.09098571324419147
CY2000Q2,4,Chiradzulu,45-49,0.03173950756335668,0.024872761941954796,0.03943017390809863
CY2001Q2,4,Chiradzulu,15-19,0.17061456107041234,0.15682832552512038,0.18529221171547422
CY2001Q2,4,Chiradzulu,20-24,0.26600550681198576,0.24647667737656986,0.2855508410425689
CY2001Q2,4,Chiradzulu,25-29,0.2188569236410813,0.2016765318749169,0.23704408732413645
CY2001Q2,4,Chiradzulu,30-34,0.178259898272321,0.16202524749535166,0.1952194082943496
CY2001Q2,4,Chiradzulu,35-39,0.12190663207612476,0.10929488341286946,0.13511490239669913
CY2001Q2,4,Chiradzulu,40-44,0.07155732995001729,0.06087559034772727,0.08290352424321201
CY2001Q2,4,Chiradzulu,45-49,0.028722819339648112,0.022551190727841293,0.03574065460241435
CY2002Q2,4,Chiradzulu,15-19,0.15475435620005246,0.14241855852969115,0.16825264185721317
CY2002Q2,4,Chiradzulu,20-24,0.24475996662157357,0.22641807993031604,0.26301767708762375
CY2002Q2,4,Chiradzulu,25-29,0.20481805630330424,0.18871441124019633,0.22159436419929945
CY2002Q2,4,Chiradzulu,30-34,0.16837115515410309,0.1529595935013407,0.18489544788805373
CY2002Q2,4,Chiradzulu,35-39,0.1153698298799305,0.10335670727998118,0.12825492244584152
CY2002Q2,4,Chiradzulu,40-44,0.06711741477945574,0.057230531155245026,0.07797111742835862
CY2002Q2,4,Chiradzulu,45-49,0.027008582865740205,0.02106702310059885,0.0334044617311066
CY2003Q2,4,Chiradzulu,15-19,0.19162667624528643,0.17652866620858926,0.20783249693440176
CY2003Q2,4,Chiradzulu,20-24,0.30001698265755533,0.2797710909289308,0.3218982513977746
CY2003Q2,4,Chiradzulu,25-29,0.24773130224582368,0.22923588783639845,0.2670267703498048
CY2003Q2,4,Chiradzulu,30-34,0.20156568261334395,0.18317884411217963,0.22088114398627942
CY2003Q2,4,Chiradzulu,35-39,0.1366621686523485,0.12267910181299489,0.1519556562549178
CY2003Q2,4,Chiradzulu,40-44,0.07778326919594801,0.06671858630510921,0.08994765964185883
CY2003Q2,4,Chiradzulu,45-49,0.030842289187023086,0.024219022074800575,0.038168745730338786
CY2004Q2,4,Chiradzulu,15-19,0.1912624604392843,0.17535537900440887,0.20791700840891805
CY2004Q2,4,Chiradzulu,20-24,0.2981005592451006,0.27763939201651605,0.319588355593966
CY2004Q2,4,Chiradzulu,25-29,0.2522384694495039,0.23342245872981404,0.2710550848248603
CY2004Q2,4,Chiradzulu,30-34,0.207258874547052,0.1891138109951341,0.225950004565289
CY2004Q2,4,Chiradzulu,35-39,0.1413566998925703,0.126790501753448,0.1569426683799416
CY2004Q2,4,Chiradzulu,40-44,0.07891559776260307,0.06769868389468908,0.09113677037392676
CY2004Q2,4,Chiradzulu,45-49,0.031008625782109583,0.024405611140754003,0.03813346663203447
CY2005Q2,4,Chiradzulu,15-19,0.1797428785590195,0.16449012365233825,0.195275315836718
CY2005Q2,4,Chiradzulu,20-24,0.27757884617431383,0.2581061158083605,0.29718395916757645
CY2005Q2,4,Chiradzulu,25-29,0.231769338090879,0.21445327718182977,0.24923464449762245
CY2005Q2,4,Chiradzulu,30-34,0.1903981552520658,0.1736921434848192,0.2075867808542629
CY2005Q2,4,Chiradzulu,35-39,0.1299241814581309,0.11664200526761005,0.14434980423324215
CY2005Q2,4,Chiradzulu,40-44,0.07203803699154089,0.061602062068985664,0.08294247125493734
CY2005Q2,4,Chiradzulu,45-49,0.028163255128657888,0.022109687970358664,0.034903295760023136
CY2006Q2,4,Chiradzulu,15-19,0.1673505638478468,0.15338148895880482,0.1814367064903754
CY2006Q2,4,Chiradzulu,20-24,0.2562695725396519,0.23793086616280598,0.2748674508568403
CY2006Q2,4,Chiradzulu,25-29,0.2132729833968875,0.19777045251289993,0.23030986017239058
CY2006Q2,4,Chiradzulu,30-34,0.17663406299639933,0.16165393331359715,0.19262663592553617
CY2006Q2,4,Chiradzulu,35-39,0.12248846739415672,0.11022486200117394,0.1352639635240334
CY2006Q2,4,Chiradzulu,40-44,0.06750192983855874,0.05809060819909528,0.07767115959224109
CY2006Q2,4,Chiradzulu,45-49,0.026554490167735784,0.02084603235561808,0.03265091989826674
CY2007Q2,4,Chiradzulu,15-19,0.16743065886786002,0.15398708618966309,0.18114881254984258
CY2007Q2,4,Chiradzulu,20-24,0.2579584893241411,0.23999583242607658,0.276225335307991
CY2007Q2,4,Chiradzulu,25-29,0.21563068552320053,0.19977866534557404,0.23189587401223655
CY2007Q2,4,Chiradzulu,30-34,0.1785830424575664,0.16392555192648992,0.19431732316459324
CY2007Q2,4,Chiradzulu,35-39,0.12553087854117884,0.11295792517807988,0.13815517175086256
CY2007Q2,4,Chiradzulu,40-44,0.06900344688402807,0.0592556216548331,0.07922992021762475
CY2007Q2,4,Chiradzulu,45-49,0.02700067991844344,0.02115296584633477,0.033214197340499144
CY2008Q2,4,Chiradzulu,15-19,0.15704929969844872,0.14483377055741917,0.16941467346454095
CY2008Q2,4,Chiradzulu,20-24,0.24587095917388324,0.22929516493058832,0.2633034755813041
CY2008Q2,4,Chiradzulu,25-29,0.20488004857914868,0.1904788742445574,0.22025465814599554
CY2008Q2,4,Chiradzulu,30-34,0.17109683667857528,0.15699644307077312,0.18586266621003053
CY2008Q2,4,Chiradzulu,35-39,0.12004530812062014,0.10794343210415751,0.1325246931103894
CY2008Q2,4,Chiradzulu,40-44,0.06572555296896151,0.056235390551194336,0.07568477852294764
CY2008Q2,4,Chiradzulu,45-49,0.02558548296427382,0.020070877152987963,0.03155822661553466
CY2009Q2,4,Chiradzulu,15-19,0.14807363410469632,0.13662289566077174,0.16002311373144507
CY2009Q2,4,Chiradzulu,20-24,0.23862961400685506,0.2219937013606857,0.255544123148394
CY2009Q2,4,Chiradzulu,25-29,0.1985457985952524,0.18447084579423878,0.21307514466281413
CY2009Q2,4,Chiradzulu,30-34,0.1680335699698695,0.15425400777209483,0.18216996367441798
CY2009Q2,4,Chiradzulu,35-39,0.11666525509654846,0.10518105095050947,0.12919118088078618
CY2009Q2,4,Chiradzulu,40-44,0.06276858726042563,0.053641067471165774,0.07204675455681726
CY2009Q2,4,Chiradzulu,45-49,0.024296889157760702,0.01907694886919361,0.02992353672486321
CY2010Q2,4,Chiradzulu,15-19,0.14732879414014077,0.1357252453297499,0.159282820340639
CY2010Q2,4,Chiradzulu,20-24,0.23743540702650257,0.22013006011906425,0.25434440139008796
CY2010Q2,4,Chiradzulu,25-29,0.19480149927642357,0.18059858503231613,0.209449050114357
CY2010Q2,4,Chiradzulu,30-34,0.16133135373935897,0.1478992529322495,0.1752346690962581
CY2010Q2,4,Chiradzulu,35-39,0.10857742420678484,0.09765628913170805,0.12008884054892834
CY2010Q2,4,Chiradzulu,40-44,0.057285321044638016,0.0490945214842726,0.06596828277504105
CY2010Q2,4,Chiradzulu,45-49,0.022220479331703985,0.017367682505094968,0.02732227313099435
CY2011Q2,4,Chiradzulu,15-19,0.14708746057233946,0.13455720091505063,0.15964451812147473
CY2011Q2,4,Chiradzulu,20-24,0.2341815395111664,0.21635054271660342,0.25234781131578676
CY2011Q2,4,Chiradzulu,25-29,0.19083538130311734,0.1757468330270562,0.20596867351155876
CY2011Q2,4,Chiradzulu,30-34,0.15589066984771144,0.14181177144449184,0.17017683089462202
CY2011Q2,4,Chiradzulu,35-39,0.10273788486971616,0.09179177737379861,0.11386784714267843
CY2011Q2,4,Chiradzulu,40-44,0.053792944857934365,0.04602633230747494,0.06201101046911303
CY2011Q2,4,Chiradzulu,45-49,0.020918394905601587,0.016337167326899757,0.025768992430718986
CY2012Q2,4,Chiradzulu,15-19,0.14731574932490032,0.1343757023692387,0.16023890709602326
CY2012Q2,4,Chiradzulu,20-24,0.23453545041925972,0.21617853235641532,0.25338780589583954
CY2012Q2,4,Chiradzulu,25-29,0.188663292894525,0.17358116375732155,0.20439699576128836
CY2012Q2,4,Chiradzulu,30-34,0.1514033362369884,0.13729354105475472,0.16562667369533673
CY2012Q2,4,Chiradzulu,35-39,0.09871156458681904,0.08828658446672064,0.10995199406248571
CY2012Q2,4,Chiradzulu,40-44,0.05175435413763636,0.043975487497025845,0.05983569893236369
CY2012Q2,4,Chiradzulu,45-49,0.020090133243390713,0.015661304004716197,0.02493321562115391
CY2013Q2,4,Chiradzulu,15-19,0.13869623580428447,0.12630370909756067,0.15158264461532028
CY2013Q2,4,Chiradzulu,20-24,0.22007065398077463,0.2027101070825569,0.23731788343309942
CY2013Q2,4,Chiradzulu,25-29,0.17543942751523417,0.16085721080035864,0.19079997388784836
CY2013Q2,4,Chiradzulu,30-34,0.14063918626269445,0.12739948703622886,0.15412290237399548
CY2013Q2,4,Chiradzulu,35-39,0.09194964423231511,0.08225397392198078,0.10246002985970537
CY2013Q2,4,Chiradzulu,40-44,0.047724867440942585,0.040708942456084335,0.05506138254064882
CY2013Q2,4,Chiradzulu,45-49,0.018418243840220422,0.014428238214039124,0.022942384066799888
CY2014Q2,4,Chiradzulu,15-19,0.13899191629549223,0.12588496233548419,0.1527975938269765
CY2014Q2,4,Chiradzulu,20-24,0.21545762894758358,0.19737172532326341,0.2339216707191057
CY2014Q2,4,Chiradzulu,25-29,0.1698524882837321,0.15468796287102152,0.18537617697957173
CY2014Q2,4,Chiradzulu,30-34,0.13476600933957886,0.12160472652520718,0.1479606038045139
CY2014Q2,4,Chiradzulu,35-39,0.08708078839207167,0.07691908605044905,0.09749609117780748
CY2014Q2,4,Chiradzulu,40-44,0.044548889635179396,0.03794800955615167,0.051880138716755286
CY2014Q2,4,Chiradzulu,45-49,0.017183087509617778,0.013370130602220805,0.021502218652077253
CY2015Q2,4,Chiradzulu,15-19,0.1374737326896434,0.12399066411163795,0.1515209581479312
CY2015Q2,4,Chiradzulu,20-24,0.2087122500451704,0.19036850135335667,0.2278012537196691
CY2015Q2,4,Chiradzulu,25-29,0.16379969855670934,0.14817173228147018,0.17933256999810665
CY2015Q2,4,Chiradzulu,30-34,0.1294929696199205,0.11618537448583738,0.14290063864770014
CY2015Q2,4,Chiradzulu,35-39,0.0830825112187479,0.07338512673318905,0.09341570834035666
CY2015Q2,4,Chiradzulu,40-44,0.043122196291181435,0.03637147593251124,0.050229068952846324
CY2015Q2,4,Chiradzulu,45-49,0.016589873804323023,0.01282287311607936,0.020819712779967914
CY2016Q2,4,Chiradzulu,15-19,0.1380899569529073,0.1209003916048883,0.15594985573810816
CY2016Q2,4,Chiradzulu,20-24,0.2099818196787991,0.18708119705917164,0.2347623049077021
CY2016Q2,4,Chiradzulu,25-29,0.16456445193428404,0.14596526309462154,0.18490230667887664
CY2016Q2,4,Chiradzulu,30-34,0.1296797551335157,0.11395904686503507,0.14650776919846387
CY2016Q2,4,Chiradzulu,35-39,0.08346815606320518,0.07209829057954573,0.09557720527426836
CY2016Q2,4,Chiradzulu,40-44,0.043689065173911995,0.03590749758976271,0.052054372870793925
CY2016Q2,4,Chiradzulu,45-49,0.016935658855139257,0.012798003125871954,0.021518945277503067
CY2017Q2,4,Chiradzulu,15-19,0.13999051590656036,0.1152742531472056,0.16784108560345926
CY2017Q2,4,Chiradzulu,20-24,0.21428392640288757,0.180093361017487,0.25266698191254255
