area_id,sex,age_group,calendar_quarter,art_current,art_new
MWI_4_13,both,Y015_999,CY2012Q3,6644,531
MWI_4_13,both,Y000_014,CY2012Q4,444,27
MWI_4_13,both,Y015_999,CY2012Q4,6948,422
MWI_4_13,both,Y000_014,CY2013Q1,466,31
MWI_4_13,both,Y015_999,CY2013Q1,7294,484
MWI_4_13,both,Y000_014,CY2013Q2,491,34
MWI_4_13,both,Y015_999,CY2013Q2,7689,532
MWI_4_13,both,Y000_014,CY2013Q3,512,34
MWI_4_13,both,Y015_999,CY2013Q3,8014,531
MWI_4_13,both,Y000_014,CY2013Q4,533,26
MWI_4_13,both,Y015_999,CY2013Q4,8353,414
MWI_4_13,both,Y000_014,CY2014Q1,555,33
MWI_4_13,both,Y015_999,CY2014Q1,8703,510
MWI_4_13,both,Y000_014,CY2014Q2,577,34
MWI_4_13,both,Y015_999,CY2014Q2,9037,539
MWI_4_13,both,Y000_014,CY2014Q3,600,36
MWI_4_13,both,Y015_999,CY2014Q3,9403,570
MWI_4_13,both,Y000_014,CY2014Q4,622,31
MWI_4_13,both,Y015_999,CY2014Q4,9752,483
MWI_4_13,both,Y000_014,CY2015Q1,633,28
MWI_4_13,both,Y015_999,CY2015Q1,9911,439
MWI_4_13,both,Y000_014,CY2015Q2,663,35
MWI_4_13,both,Y015_999,CY2015Q2,10386,544
MWI_4_13,both,Y000_014,CY2015Q3,690,42
MWI_4_13,both,Y015_999,CY2015Q3,10814,660
MWI_4_13,both,Y000_014,CY2015Q4,713,31
MWI_4_13,both,Y015_999,CY2015Q4,11165,492
MWI_4_13,both,Y000_014,CY2016Q1,735,41
MWI_4_13,both,Y015_999,CY2016Q1,11507,638
MWI_4_13,both,Y000_014,CY2016Q2,771,46
MWI_4_13,both,Y015_999,CY2016Q2,12080,714
MWI_4_13,both,Y000_014,CY2016Q3,824,63
MWI_4_13,both,Y015_999,CY2016Q3,12911,979
MWI_4_13,both,Y000_014,CY2016Q4,844,40
MWI_4_13,both,Y015_999,CY2016Q4,13222,619
MWI_4_13,both,Y000_014,CY2017Q1,872,47
MWI_4_13,both,Y015_999,CY2017Q1,13667,742
MWI_4_13,both,Y000_014,CY2017Q2,888,38
MWI_4_13,both,Y015_999,CY2017Q2,13911,588
MWI_4_13,both,Y000_014,CY2017Q3,929,40
MWI_4_13,both,Y015_999,CY2017Q3,14548,631
MWI_4_13,both,Y000_014,CY2017Q4,928,39
MWI_4_13,both,Y015_999,CY2017Q4,14541,615
MWI_4_13,both,Y000_014,CY2018Q1,955,44
MWI_4_13,both,Y015_999,CY2018Q1,14957,695
MWI_4_13,both,Y000_014,CY2018Q2,975,38
MWI_4_13,both,Y015_999,CY2018Q2,15278,598
MWI_4_13,both,Y000_014,CY2018Q3,983,38
MWI_4_13,both,Y015_999,CY2018Q3,15403,597
MWI_4_13,both,Y000_014,CY2018Q4,1011,32
MWI_4_13,both,Y015_999,CY2018Q4,15841,504
MWI_4_24,both,Y000_014,CY2011Q1,602,54
MWI_4_24,both,Y015_999,CY2011Q1,9424,844
MWI_4_24,both,Y000_014,CY2011Q2,636,54
MWI_4_24,both,Y015_999,CY2011Q2,9961,853
MWI_4_24,both,Y000_014,CY2011Q3,717,91
MWI_4_24,both,Y015_999,CY2011Q3,11236,1427
MWI_4_24,both,Y000_014,CY2011Q4,875,133
MWI_4_24,both,Y015_999,CY2011Q4,13710,2083
MWI_4_24,both,Y000_014,CY2012Q1,969,143
MWI_4_24,both,Y015_999,CY2012Q1,15189,2241
MWI_4_24,both,Y000_014,CY2012Q2,1064,110
MWI_4_24,both,Y015_999,CY2012Q2,16673,1727
MWI_4_24,both,Y000_014,CY2012Q3,1176,143
MWI_4_24,both,Y015_999,CY2012Q3,18424,2246
MWI_4_24,both,Y000_014,CY2012Q4,1246,96
MWI_4_24,both,Y015_999,CY2012Q4,19524,1507
MWI_4_24,both,Y000_014,CY2013Q1,1328,99
MWI_4_24,both,Y015_999,CY2013Q1,20798,1556
MWI_4_24,both,Y000_014,CY2013Q2,1410,103
MWI_4_24,both,Y015_999,CY2013Q2,22095,1610
MWI_4_24,both,Y000_014,CY2013Q3,1499,111
MWI_4_24,both,Y015_999,CY2013Q3,23489,1738
MWI_4_24,both,Y000_014,CY2013Q4,1575,113
MWI_4_24,both,Y015_999,CY2013Q4,24680,1776
MWI_4_24,both,Y000_014,CY2014Q1,1667,129
MWI_4_24,both,Y015_999,CY2014Q1,26115,2027
MWI_4_24,both,Y000_014,CY2014Q2,1786,144
MWI_4_24,both,Y015_999,CY2014Q2,27984,2256
MWI_4_24,both,Y000_014,CY2014Q3,1903,152
MWI_4_24,both,Y015_999,CY2014Q3,29813,2389
MWI_4_24,both,Y000_014,CY2014Q4,2007,110
MWI_4_24,both,Y015_999,CY2014Q4,31438,1716
MWI_4_24,both,Y000_014,CY2015Q1,2069,95
MWI_4_24,both,Y015_999,CY2015Q1,32407,1494
MWI_4_24,both,Y000_014,CY2015Q2,2142,106
MWI_4_24,both,Y015_999,CY2015Q2,33561,1656
MWI_4_24,both,Y000_014,CY2015Q3,2198,103
MWI_4_24,both,Y015_999,CY2015Q3,34437,1607
MWI_4_24,both,Y000_014,CY2015Q4,2250,81
MWI_4_24,both,Y015_999,CY2015Q4,35244,1269
MWI_4_24,both,Y000_014,CY2016Q1,2331,116
MWI_4_24,both,Y015_999,CY2016Q1,36519,1819
MWI_4_24,both,Y000_014,CY2016Q2,2421,108
MWI_4_24,both,Y015_999,CY2016Q2,37928,1698
MWI_4_24,both,Y000_014,CY2016Q3,2604,186
MWI_4_24,both,Y015_999,CY2016Q3,40791,2916
MWI_4_24,both,Y000_014,CY2016Q4,2688,120
MWI_4_24,both,Y015_999,CY2016Q4,42105,1876
MWI_4_24,both,Y000_014,CY2017Q1,2732,140
MWI_4_24,both,Y015_999,CY2017Q1,42794,2196
MWI_4_24,both,Y000_014,CY2017Q2,2840,115
MWI_4_24,both,Y015_999,CY2017Q2,44497,1799
MWI_4_24,both,Y000_014,CY2017Q3,2939,110
MWI_4_24,both,Y015_999,CY2017Q3,46039,1722
MWI_4_24,both,Y000_014,CY2017Q4,2952,96
MWI_4_24,both,Y015_999,CY2017Q4,46244,1511
MWI_4_24,both,Y000_014,CY2018Q1,3069,124
MWI_4_24,both,Y015_999,CY2018Q1,48089,1941
MWI_4_24,both,Y000_014,CY2018Q2,3131,103
MWI_4_24,both,Y015_999,CY2018Q2,49054,1618
MWI_4_24,both,Y000_014,CY2018Q3,3175,84
MWI_4_24,both,Y015_999,CY2018Q3,49735,1314
MWI_4_24,both,Y000_014,CY2018Q4,3225,97
MWI_4_24,both,Y015_999,CY2018Q4,50528,1513
MWI_4_27,both,Y000_014,CY2011Q1,154,10
MWI_4_27,both,Y015_999,CY2011Q1,2412,149
MWI_4_27,both,Y000_014,CY2011Q2,158,9
MWI_4_27,both,Y015_999,CY2011Q2,2470,148
MWI_4_27,both,Y000_014,CY2011Q3,160,7
MWI_4_27,both,Y015_999,CY2011Q3,2500,117
MWI_4_27,both,Y000_014,CY2011Q4,170,11
MWI_4_27,both,Y015_999,CY2011Q4,2661,180
MWI_4_27,both,Y000_014,CY2012Q1,177,13
MWI_4_27,both,Y015_999,CY2012Q1,2768,204
MWI_4_27,both,Y000_014,CY2012Q2,183,11
MWI_4_27,both,Y015_999,CY2012Q2,2861,174
MWI_4_27,both,Y000_014,CY2012Q3,196,10
MWI_4_27,both,Y015_999,CY2012Q3,3078,164
MWI_4_27,both,Y000_014,CY2012Q4,198,8
MWI_4_27,both,Y015_999,CY2012Q4,3100,123
MWI_4_27,both,Y000_014,CY2013Q1,211,14
MWI_4_27,both,Y015_999,CY2013Q1,3302,218
MWI_4_27,both,Y000_014,CY2013Q2,202,11
MWI_4_27,both,Y015_999,CY2013Q2,3172,165
MWI_4_27,both,Y000_014,CY2013Q3,211,10
MWI_4_27,both,Y015_999,CY2013Q3,3307,158
MWI_4_27,both,Y000_014,CY2013Q4,219,11
MWI_4_27,both,Y015_999,CY2013Q4,3439,180
MWI_4_27,both,Y000_014,CY2014Q1,228,12
MWI_4_27,both,Y015_999,CY2014Q1,3575,194
MWI_4_27,both,Y000_014,CY2014Q2,231,12
MWI_4_27,both,Y015_999,CY2014Q2,3622,185
MWI_4_27,both,Y000_014,CY2014Q3,238,12
MWI_4_27,both,Y015_999,CY2014Q3,3722,195
MWI_4_27,both,Y000_014,CY2014Q4,243,13
MWI_4_27,both,Y015_999,CY2014Q4,3813,201
MWI_4_27,both,Y000_014,CY2015Q1,250,12
MWI_4_27,both,Y015_999,CY2015Q1,3921,188
MWI_4_27,both,Y000_014,CY2015Q2,260,13
MWI_4_27,both,Y015_999,CY2015Q2,4065,201
MWI_4_27,both,Y000_014,CY2015Q3,263,12
MWI_4_27,both,Y015_999,CY2015Q3,4119,183
MWI_4_27,both,Y000_014,CY2015Q4,270,11
MWI_4_27,both,Y015_999,CY2015Q4,4234,171
MWI_4_27,both,Y000_014,CY2016Q1,296,19
MWI_4_27,both,Y015_999,CY2016Q1,4634,300
MWI_4_27,both,Y000_014,CY2016Q2,293,15
MWI_4_27,both,Y015_999,CY2016Q2,4596,236
MWI_4_27,both,Y000_014,CY2016Q3,305,21
MWI_4_27,both,Y015_999,CY2016Q3,4785,324
MWI_4_27,both,Y000_014,CY2016Q4,311,17
MWI_4_27,both,Y015_999,CY2016Q4,4870,270
MWI_4_27,both,Y000_014,CY2017Q1,325,20
MWI_4_27,both,Y015_999,CY2017Q1,5094,309
MWI_4_27,both,Y000_014,CY2017Q2,332,12
MWI_4_27,both,Y015_999,CY2017Q2,5201,181
MWI_4_27,both,Y000_014,CY2017Q3,339,13
MWI_4_27,both,Y015_999,CY2017Q3,5314,204
MWI_4_27,both,Y000_014,CY2017Q4,339,12
MWI_4_27,both,Y015_999,CY2017Q4,5307,186
MWI_4_27,both,Y000_014,CY2018Q1,356,16
MWI_4_27,both,Y015_999,CY2018Q1,5570,252
MWI_4_27,both,Y000_014,CY2018Q2,352,14
MWI_4_27,both,Y015_999,CY2018Q2,5522,212
MWI_4_27,both,Y000_014,CY2018Q3,359,15
MWI_4_27,both,Y015_999,CY2018Q3,5619,239
MWI_4_27,both,Y000_014,CY2018Q4,362,12
MWI_4_27,both,Y015_999,CY2018Q4,5671,189
MWI_4_6,both,Y000_014,CY2011Q1,411,25
MWI_4_6,both,Y015_999,CY2011Q1,6447,384
MWI_4_6,both,Y000_014,CY2011Q2,425,23
MWI_4_6,both,Y015_999,CY2011Q2,6657,368
MWI_4_6,both,Y000_014,CY2011Q3,468,41
MWI_4_6,both,Y015_999,CY2011Q3,7332,640
MWI_4_6,both,Y000_014,CY2011Q4,510,45
MWI_4_6,both,Y015_999,CY2011Q4,7982,712
MWI_4_6,both,Y000_014,CY2012Q1,566,42
MWI_4_6,both,Y015_999,CY2012Q1,8862,657
MWI_4_6,both,Y000_014,CY2012Q2,599,35
MWI_4_6,both,Y015_999,CY2012Q2,9386,554
MWI_4_6,both,Y000_014,CY2012Q3,646,46
MWI_4_6,both,Y015_999,CY2012Q3,10125,714
MWI_4_6,both,Y000_014,CY2012Q4,687,41
MWI_4_6,both,Y015_999,CY2012Q4,10766,645
MWI_4_6,both,Y000_014,CY2013Q1,719,41
MWI_4_6,both,Y015_999,CY2013Q1,11261,636
MWI_4_6,both,Y000_014,CY2013Q2,733,42
MWI_4_6,both,Y015_999,CY2013Q2,11485,652
MWI_4_6,both,Y000_014,CY2013Q3,786,41
MWI_4_6,both,Y015_999,CY2013Q3,12315,648
MWI_4_6,both,Y000_014,CY2013Q4,835,42
MWI_4_6,both,Y015_999,CY2013Q4,13083,655
MWI_4_6,both,Y000_014,CY2014Q1,857,43
MWI_4_6,both,Y015_999,CY2014Q1,13421,679
MWI_4_6,both,Y000_014,CY2014Q2,891,44
MWI_4_6,both,Y015_999,CY2014Q2,13954,688
MWI_4_6,both,Y000_014,CY2014Q3,919,53
MWI_4_6,both,Y015_999,CY2014Q3,14397,831
MWI_4_6,both,Y000_014,CY2014Q4,973,47
MWI_4_6,both,Y015_999,CY2014Q4,15245,733
MWI_4_6,both,Y000_014,CY2015Q1,1001,49
MWI_4_6,both,Y015_999,CY2015Q1,15676,769
MWI_4_6,both,Y000_014,CY2015Q2,1017,45
MWI_4_6,both,Y015_999,CY2015Q2,15929,713
MWI_4_6,both,Y000_014,CY2015Q3,1061,44
MWI_4_6,both,Y015_999,CY2015Q3,16623,685
MWI_4_6,both,Y000_014,CY2015Q4,1089,47
MWI_4_6,both,Y015_999,CY2015Q4,17068,735
MWI_4_6,both,Y000_014,CY2016Q1,1126,55
MWI_4_6,both,Y015_999,CY2016Q1,17646,862
MWI_4_6,both,Y000_014,CY2016Q2,1176,54
MWI_4_6,both,Y015_999,CY2016Q2,18430,847
MWI_4_6,both,Y000_014,CY2016Q3,1212,75
MWI_4_6,both,Y015_999,CY2016Q3,18994,1173
MWI_4_6,both,Y000_014,CY2016Q4,1255,64
MWI_4_6,both,Y015_999,CY2016Q4,19659,997
MWI_4_6,both,Y000_014,CY2017Q1,1295,64
MWI_4_6,both,Y015_999,CY2017Q1,20284,1002
MWI_4_6,both,Y000_014,CY2017Q2,1274,56
MWI_4_6,both,Y015_999,CY2017Q2,19957,880
MWI_4_6,both,Y000_014,CY2017Q3,1328,56
MWI_4_6,both,Y015_999,CY2017Q3,20802,884
MWI_4_6,both,Y000_014,CY2017Q4,1371,54
MWI_4_6,both,Y015_999,CY2017Q4,21474,842
MWI_4_6,both,Y000_014,CY2018Q1,1404,59
MWI_4_6,both,Y015_999,CY2018Q1,21993,922
MWI_4_6,both,Y000_014,CY2018Q2,1409,56
MWI_4_6,both,Y015_999,CY2018Q2,22071,870
MWI_4_6,both,Y000_014,CY2018Q3,1464,63
MWI_4_6,both,Y015_999,CY2018Q3,22939,990
MWI_4_6,both,Y000_014,CY2018Q4,1496,56
MWI_4_6,both,Y015_999,CY2018Q4,23445,878
MWI_4_4,both,Y000_014,CY2011Q1,466,28
MWI_4_4,both,Y015_999,CY2011Q1,7297,436
MWI_4_4,both,Y000_014,CY2011Q2,478,26
MWI_4_4,both,Y015_999,CY2011Q2,7484,413
MWI_4_4,both,Y000_014,CY2011Q3,507,44
MWI_4_4,both,Y015_999,CY2011Q3,7941,693
MWI_4_4,both,Y000_014,CY2011Q4,535,48
MWI_4_4,both,Y015_999,CY2011Q4,8386,747
MWI_4_4,both,Y000_014,CY2012Q1,562,42
MWI_4_4,both,Y015_999,CY2012Q1,8802,652
MWI_4_4,both,Y000_014,CY2012Q2,558,33
MWI_4_4,both,Y015_999,CY2012Q2,8737,515
MWI_4_4,both,Y000_014,CY2012Q3,572,40
MWI_4_4,both,Y015_999,CY2012Q3,8954,633
MWI_4_4,both,Y000_014,CY2012Q4,589,35
MWI_4_4,both,Y015_999,CY2012Q4,9224,553
MWI_4_4,both,Y000_014,CY2013Q1,591,33
MWI_4_4,both,Y015_999,CY2013Q1,9259,523
MWI_4_4,both,Y000_014,CY2013Q2,602,34
MWI_4_4,both,Y015_999,CY2013Q2,9438,536
MWI_4_4,both,Y000_014,CY2013Q3,610,32
MWI_4_4,both,Y015_999,CY2013Q3,9553,502
MWI_4_4,both,Y000_014,CY2013Q4,622,31
MWI_4_4,both,Y015_999,CY2013Q4,9739,487
MWI_4_4,both,Y000_014,CY2014Q1,650,33
MWI_4_4,both,Y015_999,CY2014Q1,10178,515
MWI_4_4,both,Y000_014,CY2014Q2,662,33
MWI_4_4,both,Y015_999,CY2014Q2,10367,510
MWI_4_4,both,Y000_014,CY2014Q3,686,40
MWI_4_4,both,Y015_999,CY2014Q3,10746,619
MWI_4_4,both,Y000_014,CY2014Q4,720,35
MWI_4_4,both,Y015_999,CY2014Q4,11273,541
MWI_4_4,both,Y000_014,CY2015Q1,707,35
MWI_4_4,both,Y015_999,CY2015Q1,11078,543
MWI_4_4,both,Y000_014,CY2015Q2,717,32
MWI_4_4,both,Y015_999,CY2015Q2,11238,502
MWI_4_4,both,Y000_014,CY2015Q3,744,31
MWI_4_4,both,Y015_999,CY2015Q3,11648,480
MWI_4_4,both,Y000_014,CY2015Q4,747,32
MWI_4_4,both,Y015_999,CY2015Q4,11708,504
MWI_4_4,both,Y000_014,CY2016Q1,774,38
MWI_4_4,both,Y015_999,CY2016Q1,12125,592
MWI_4_4,both,Y000_014,CY2016Q2,792,36
MWI_4_4,both,Y015_999,CY2016Q2,12410,571
MWI_4_4,both,Y000_014,CY2016Q3,820,51
MWI_4_4,both,Y015_999,CY2016Q3,12854,793
MWI_4_4,both,Y000_014,CY2016Q4,841,43
MWI_4_4,both,Y015_999,CY2016Q4,13180,669
MWI_4_4,both,Y000_014,CY2017Q1,859,42
MWI_4_4,both,Y015_999,CY2017Q1,13464,666
MWI_4_4,both,Y000_014,CY2017Q2,873,38
MWI_4_4,both,Y015_999,CY2017Q2,13672,603
MWI_4_4,both,Y000_014,CY2017Q3,868,37
MWI_4_4,both,Y015_999,CY2017Q3,13605,578
MWI_4_4,both,Y000_014,CY2017Q4,885,35
MWI_4_4,both,Y015_999,CY2017Q4,13872,543
MWI_4_4,both,Y000_014,CY2018Q1,902,38
MWI_4_4,both,Y015_999,CY2018Q1,14124,592
MWI_4_4,both,Y000_014,CY2018Q2,915,36
MWI_4_4,both,Y015_999,CY2018Q2,14335,564
MWI_4_4,both,Y000_014,CY2018Q3,930,40
MWI_4_4,both,Y015_999,CY2018Q3,14572,629
MWI_4_4,both,Y000_014,CY2018Q4,938,35
MWI_4_4,both,Y015_999,CY2018Q4,14696,550
MWI_4_25,both,Y000_014,CY2011Q1,194,11
MWI_4_25,both,Y015_999,CY2011Q1,3040,165
MWI_4_25,both,Y000_014,CY2011Q2,205,27
MWI_4_25,both,Y015_999,CY2011Q2,3214,421
MWI_4_25,both,Y000_014,CY2011Q3,234,28
MWI_4_25,both,Y015_999,CY2011Q3,3660,446
MWI_4_25,both,Y000_014,CY2011Q4,245,21
MWI_4_25,both,Y015_999,CY2011Q4,3835,336
MWI_4_25,both,Y000_014,CY2012Q1,266,22
MWI_4_25,both,Y015_999,CY2012Q1,4161,351
MWI_4_25,both,Y000_014,CY2012Q2,281,19
MWI_4_25,both,Y015_999,CY2012Q2,4397,305
MWI_4_25,both,Y000_014,CY2012Q3,295,20
MWI_4_25,both,Y015_999,CY2012Q3,4615,315
MWI_4_25,both,Y000_014,CY2012Q4,306,15
MWI_4_25,both,Y015_999,CY2012Q4,4790,238
MWI_4_25,both,Y000_014,CY2013Q1,317,17
MWI_4_25,both,Y015_999,CY2013Q1,4968,260
MWI_4_25,both,Y000_014,CY2013Q2,328,14
MWI_4_25,both,Y015_999,CY2013Q2,5131,213
MWI_4_25,both,Y000_014,CY2013Q3,340,15
MWI_4_25,both,Y015_999,CY2013Q3,5328,231
MWI_4_25,both,Y000_014,CY2013Q4,351,12
MWI_4_25,both,Y015_999,CY2013Q4,5494,192
MWI_4_25,both,Y000_014,CY2014Q1,356,12
MWI_4_25,both,Y015_999,CY2014Q1,5580,190
MWI_4_25,both,Y000_014,CY2014Q2,375,22
MWI_4_25,both,Y015_999,CY2014Q2,5883,347
MWI_4_25,both,Y000_014,CY2014Q3,387,16
MWI_4_25,both,Y015_999,CY2014Q3,6062,258
MWI_4_25,both,Y000_014,CY2014Q4,395,14
MWI_4_25,both,Y015_999,CY2014Q4,6188,215
MWI_4_25,both,Y000_014,CY2015Q1,401,14
MWI_4_25,both,Y015_999,CY2015Q1,6278,222
MWI_4_25,both,Y000_014,CY2015Q2,407,15
MWI_4_25,both,Y015_999,CY2015Q2,6381,234
MWI_4_25,both,Y000_014,CY2015Q3,417,12
MWI_4_25,both,Y015_999,CY2015Q3,6529,196
MWI_4_25,both,Y000_014,CY2015Q4,424,15
MWI_4_25,both,Y015_999,CY2015Q4,6650,233
MWI_4_25,both,Y000_014,CY2016Q1,433,15
MWI_4_25,both,Y015_999,CY2016Q1,6783,242
MWI_4_25,both,Y000_014,CY2016Q2,435,14
MWI_4_25,both,Y015_999,CY2016Q2,6818,217
MWI_4_25,both,Y000_014,CY2016Q3,454,23
MWI_4_25,both,Y015_999,CY2016Q3,7118,368
MWI_4_25,both,Y000_014,CY2016Q4,459,15
MWI_4_25,both,Y015_999,CY2016Q4,7192,241
MWI_4_25,both,Y000_014,CY2017Q1,468,17
MWI_4_25,both,Y015_999,CY2017Q1,7337,260
MWI_4_25,both,Y000_014,CY2017Q2,478,20
MWI_4_25,both,Y015_999,CY2017Q2,7485,306
MWI_4_25,both,Y000_014,CY2017Q3,487,10
MWI_4_25,both,Y015_999,CY2017Q3,7633,164
MWI_4_25,both,Y000_014,CY2017Q4,486,11
MWI_4_25,both,Y015_999,CY2017Q4,7621,169
MWI_4_25,both,Y000_014,CY2018Q1,490,12
MWI_4_25,both,Y015_999,CY2018Q1,7684,182
MWI_4_25,both,Y000_014,CY2018Q2,496,12
MWI_4_25,both,Y015_999,CY2018Q2,7774,194
MWI_4_25,both,Y000_014,CY2018Q3,498,12
MWI_4_25,both,Y015_999,CY2018Q3,7810,188
MWI_4_25,both,Y000_014,CY2018Q4,501,10
MWI_4_25,both,Y015_999,CY2018Q4,7853,149
MWI_4_5,both,Y000_014,CY2011Q1,195,16
MWI_4_5,both,Y015_999,CY2011Q1,3050,247
MWI_4_5,both,Y000_014,CY2011Q2,205,11
MWI_4_5,both,Y015_999,CY2011Q2,3213,179
MWI_4_5,both,Y000_014,CY2011Q3,214,16
MWI_4_5,both,Y015_999,CY2011Q3,3354,258
MWI_4_5,both,Y000_014,CY2011Q4,232,20
MWI_4_5,both,Y015_999,CY2011Q4,3635,307
MWI_4_5,both,Y000_014,CY2012Q1,256,25
MWI_4_5,both,Y015_999,CY2012Q1,4011,384
MWI_4_5,both,Y000_014,CY2012Q2,272,19
MWI_4_5,both,Y015_999,CY2012Q2,4267,291
MWI_4_5,both,Y000_014,CY2012Q3,279,20
MWI_4_5,both,Y015_999,CY2012Q3,4373,309
MWI_4_5,both,Y000_014,CY2012Q4,292,17
MWI_4_5,both,Y015_999,CY2012Q4,4574,269
MWI_4_5,both,Y000_014,CY2013Q1,310,20
MWI_4_5,both,Y015_999,CY2013Q1,4852,315
MWI_4_5,both,Y000_014,CY2013Q2,322,18
MWI_4_5,both,Y015_999,CY2013Q2,5043,279
MWI_4_5,both,Y000_014,CY2013Q3,328,17
MWI_4_5,both,Y015_999,CY2013Q3,5136,272
MWI_4_5,both,Y000_014,CY2013Q4,348,20
MWI_4_5,both,Y015_999,CY2013Q4,5455,319
MWI_4_5,both,Y000_014,CY2014Q1,378,21
MWI_4_5,both,Y015_999,CY2014Q1,5917,336
MWI_4_5,both,Y000_014,CY2014Q2,377,23
MWI_4_5,both,Y015_999,CY2014Q2,5909,365
MWI_4_5,both,Y000_014,CY2014Q3,406,24
MWI_4_5,both,Y015_999,CY2014Q3,6355,368
MWI_4_5,both,Y000_014,CY2014Q4,402,20
MWI_4_5,both,Y015_999,CY2014Q4,6306,312
MWI_4_5,both,Y000_014,CY2015Q1,398,18
MWI_4_5,both,Y015_999,CY2015Q1,6241,275
MWI_4_5,both,Y000_014,CY2015Q2,427,20
MWI_4_5,both,Y015_999,CY2015Q2,6696,309
MWI_4_5,both,Y000_014,CY2015Q3,417,17
MWI_4_5,both,Y015_999,CY2015Q3,6535,274
MWI_4_5,both,Y000_014,CY2015Q4,446,14
MWI_4_5,both,Y015_999,CY2015Q4,6993,216
MWI_4_5,both,Y000_014,CY2016Q1,405,17
MWI_4_5,both,Y015_999,CY2016Q1,6343,271
MWI_4_5,both,Y000_014,CY2016Q2,449,22
MWI_4_5,both,Y015_999,CY2016Q2,7038,342
MWI_4_5,both,Y000_014,CY2016Q3,475,34
MWI_4_5,both,Y015_999,CY2016Q3,7444,536
MWI_4_5,both,Y000_014,CY2016Q4,494,23
MWI_4_5,both,Y015_999,CY2016Q4,7737,368
MWI_4_5,both,Y000_014,CY2017Q1,485,24
MWI_4_5,both,Y015_999,CY2017Q1,7592,380
MWI_4_5,both,Y000_014,CY2017Q2,523,21
MWI_4_5,both,Y015_999,CY2017Q2,8193,321
MWI_4_5,both,Y000_014,CY2017Q3,530,20
MWI_4_5,both,Y015_999,CY2017Q3,8296,318
MWI_4_5,both,Y000_014,CY2017Q4,534,22
MWI_4_5,both,Y015_999,CY2017Q4,8365,349
MWI_4_5,both,Y000_014,CY2018Q1,555,24
MWI_4_5,both,Y015_999,CY2018Q1,8689,370
MWI_4_5,both,Y000_014,CY2018Q2,565,24
MWI_4_5,both,Y015_999,CY2018Q2,8848,372
MWI_4_5,both,Y000_014,CY2018Q3,571,24
MWI_4_5,both,Y015_999,CY2018Q3,8947,381
MWI_4_5,both,Y000_014,CY2018Q4,582,23
MWI_4_5,both,Y015_999,CY2018Q4,9115,365
MWI_4_8,both,Y000_014,CY2011Q1,289,22
MWI_4_8,both,Y015_999,CY2011Q1,4528,345
MWI_4_8,both,Y000_014,CY2011Q2,300,16
MWI_4_8,both,Y015_999,CY2011Q2,4704,246
MWI_4_8,both,Y000_014,CY2011Q3,326,23
MWI_4_8,both,Y015_999,CY2011Q3,5108,355
MWI_4_8,both,Y000_014,CY2011Q4,330,29
MWI_4_8,both,Y015_999,CY2011Q4,5176,448
MWI_4_8,both,Y000_014,CY2012Q1,345,26
MWI_4_8,both,Y015_999,CY2012Q1,5409,414
MWI_4_8,both,Y000_014,CY2012Q2,360,21
MWI_4_8,both,Y015_999,CY2012Q2,5640,330
MWI_4_8,both,Y000_014,CY2012Q3,369,24
MWI_4_8,both,Y015_999,CY2012Q3,5779,380
MWI_4_8,both,Y000_014,CY2012Q4,379,21
MWI_4_8,both,Y015_999,CY2012Q4,5943,330
MWI_4_8,both,Y000_014,CY2013Q1,395,28
MWI_4_8,both,Y015_999,CY2013Q1,6183,431
MWI_4_8,both,Y000_014,CY2013Q2,419,27
MWI_4_8,both,Y015_999,CY2013Q2,6571,431
MWI_4_8,both,Y000_014,CY2013Q3,416,25
MWI_4_8,both,Y015_999,CY2013Q3,6520,389
MWI_4_8,both,Y000_014,CY2013Q4,437,23
MWI_4_8,both,Y015_999,CY2013Q4,6850,368
MWI_4_8,both,Y000_014,CY2014Q1,450,25
MWI_4_8,both,Y015_999,CY2014Q1,7054,392
MWI_4_8,both,Y000_014,CY2014Q2,461,25
MWI_4_8,both,Y015_999,CY2014Q2,7229,399
MWI_4_8,both,Y000_014,CY2014Q3,481,26
MWI_4_8,both,Y015_999,CY2014Q3,7532,407
MWI_4_8,both,Y000_014,CY2014Q4,495,25
MWI_4_8,both,Y015_999,CY2014Q4,7753,387
MWI_4_8,both,Y000_014,CY2015Q1,516,27
MWI_4_8,both,Y015_999,CY2015Q1,8078,415
MWI_4_8,both,Y000_014,CY2015Q2,529,24
MWI_4_8,both,Y015_999,CY2015Q2,8294,379
MWI_4_8,both,Y000_014,CY2015Q3,549,27
MWI_4_8,both,Y015_999,CY2015Q3,8605,416
MWI_4_8,both,Y000_014,CY2015Q4,556,26
MWI_4_8,both,Y015_999,CY2015Q4,8712,409
MWI_4_8,both,Y000_014,CY2016Q1,574,29
MWI_4_8,both,Y015_999,CY2016Q1,8990,452
MWI_4_8,both,Y000_014,CY2016Q2,576,31
MWI_4_8,both,Y015_999,CY2016Q2,9026,481
MWI_4_8,both,Y000_014,CY2016Q3,605,36
MWI_4_8,both,Y015_999,CY2016Q3,9484,568
MWI_4_8,both,Y000_014,CY2016Q4,615,25
MWI_4_8,both,Y015_999,CY2016Q4,9643,396
MWI_4_8,both,Y000_014,CY2017Q1,638,34
MWI_4_8,both,Y015_999,CY2017Q1,9989,529
MWI_4_8,both,Y000_014,CY2017Q2,649,29
MWI_4_8,both,Y015_999,CY2017Q2,10174,457
