area_id,area_name,sex,age_group,year,calendar_quarter,art_current,art_current_adjusted,art_adjustment_factor,art_new,vl_tested_12mos,vl_suppressed_12mos
MWI_3_2_demo,Karonga,both,Y015_999,2011,CY2011Q4,5333,5333,1,448,NA,NA
MWI_3_2_demo,Karonga,both,Y015_999,2012,CY2012Q4,7214,7214,1,449,NA,NA
MWI_3_2_demo,Karonga,both,Y015_999,2013,CY2013Q4,8191,8191,1,337,NA,NA
MWI_3_2_demo,Karonga,both,Y015_999,2014,CY2014Q4,8940,8940,1,427,NA,NA
MWI_3_2_demo,Karonga,both,Y015_999,2015,CY2015Q4,9828,9828,1,459,NA,NA
MWI_3_2_demo,Karonga,both,Y015_999,2016,CY2016Q4,11370,11370,1,474,1319,1470
MWI_3_2_demo,Karonga,both,Y015_999,2017,CY2017Q4,11845,11845,1,469,1760,1641
MWI_3_2_demo,Karonga,both,Y015_999,2018,CY2018Q4,12916,12916,1,438,8959,7865
MWI_3_2_demo,Karonga,both,Y015_999,2019,CY2019Q4,13778,13640,0.99,NA,9157,8511
MWI_3_2_demo,Karonga,both,Y015_999,2020,CY2020Q4,14301,14015,0.98,NA,NA,NA
MWI_3_2_demo,Karonga,both,Y015_999,2021,CY2021Q4,14844,14399,0.97,NA,NA,NA
MWI_3_2_demo,Karonga,both,Y015_999,2022,CY2022Q4,15525,14904,0.96,NA,NA,NA
MWI_3_2_demo,Karonga,both,Y015_999,2023,CY2023Q4,16143,15336,0.95,NA,NA,NA
MWI_3_3_demo,Rumphi,both,Y000_014,2011,CY2011Q4,273,273,1,17,NA,NA
MWI_3_3_demo,Rumphi,both,Y000_014,2012,CY2012Q4,288,288,1,15,NA,NA
MWI_3_3_demo,Rumphi,both,Y000_014,2013,CY2013Q4,322,322,1,15,NA,NA
MWI_3_3_demo,Rumphi,both,Y000_014,2014,CY2014Q4,359,359,1,20,NA,NA
MWI_3_3_demo,Rumphi,both,Y000_014,2015,CY2015Q4,403,403,1,18,NA,NA
MWI_3_3_demo,Rumphi,both,Y000_014,2016,CY2016Q4,426,426,1,21,69,33
MWI_3_3_demo,Rumphi,both,Y000_014,2017,CY2017Q4,446,446,1,20,81,50
MWI_3_3_demo,Rumphi,both,Y000_014,2018,CY2018Q4,499,499,1,18,390,224
MWI_3_3_demo,Rumphi,both,Y000_014,2019,CY2019Q4,510,510,1,NA,340,241
MWI_3_3_demo,Rumphi,both,Y000_014,2020,CY2020Q4,530,530,1,NA,NA,NA
MWI_3_3_demo,Rumphi,both,Y000_014,2021,CY2021Q4,538,538,1,NA,NA,NA
MWI_3_3_demo,Rumphi,both,Y000_014,2022,CY2022Q4,541,541,1,NA,NA,NA
MWI_3_3_demo,Rumphi,both,Y000_014,2023,CY2023Q4,570,570,1,NA,NA,NA
MWI_3_3_demo,Rumphi,both,Y015_999,2011,CY2011Q4,4282,4282,1,273,NA,NA
MWI_3_3_demo,Rumphi,both,Y015_999,2012,CY2012Q4,4507,4507,1,230,NA,NA
MWI_3_3_demo,Rumphi,both,Y015_999,2013,CY2013Q4,5048,5048,1,234,NA,NA
MWI_3_3_demo,Rumphi,both,Y015_999,2014,CY2014Q4,5630,5630,1,313,NA,NA
MWI_3_3_demo,Rumphi,both,Y015_999,2015,CY2015Q4,6308,6308,1,274,NA,NA
MWI_3_3_demo,Rumphi,both,Y015_999,2016,CY2016Q4,6669,6669,1,323,672,555
MWI_3_3_demo,Rumphi,both,Y015_999,2017,CY2017Q4,6980,6980,1,311,986,918
MWI_3_3_demo,Rumphi,both,Y015_999,2018,CY2018Q4,7817,7817,1,280,5358,4741
MWI_3_3_demo,Rumphi,both,Y015_999,2019,CY2019Q4,8076,7995,0.99,NA,5255,4934
MWI_3_3_demo,Rumphi,both,Y015_999,2020,CY2020Q4,8469,8300,0.98,NA,NA,NA
MWI_3_3_demo,Rumphi,both,Y015_999,2021,CY2021Q4,8685,8424,0.97,NA,NA,NA
MWI_3_3_demo,Rumphi,both,Y015_999,2022,CY2022Q4,8835,8482,0.96,NA,NA,NA
MWI_3_3_demo,Rumphi,both,Y015_999,2023,CY2023Q4,9403,8933,0.95,NA,NA,NA
MWI_3_4_demo,Mzimba,both,Y000_014,2011,CY2011Q4,1045,1045,1,93,NA,NA
MWI_3_4_demo,Mzimba,both,Y000_014,2012,CY2012Q4,1276,1276,1,76,NA,NA
MWI_3_4_demo,Mzimba,both,Y000_014,2013,CY2013Q4,1457,1457,1,73,NA,NA
MWI_3_4_demo,Mzimba,both,Y000_014,2014,CY2014Q4,1693,1693,1,82,NA,NA
MWI_3_4_demo,Mzimba,both,Y000_014,2015,CY2015Q4,1836,1836,1,79,NA,NA
MWI_3_4_demo,Mzimba,both,Y000_014,2016,CY2016Q4,2096,2096,1,107,265,168
MWI_3_4_demo,Mzimba,both,Y000_014,2017,CY2017Q4,2256,2256,1,89,370,243
MWI_3_4_demo,Mzimba,both,Y000_014,2018,CY2018Q4,2434,2434,1,91,1832,1152
MWI_3_4_demo,Mzimba,both,Y000_014,2019,CY2019Q4,2557,2557,1,NA,1429,1005
MWI_3_4_demo,Mzimba,both,Y000_014,2020,CY2020Q4,2642,2642,1,NA,NA,NA
MWI_3_4_demo,Mzimba,both,Y000_014,2021,CY2021Q4,2718,2718,1,NA,NA,NA
MWI_3_4_demo,Mzimba,both,Y000_014,2022,CY2022Q4,2862,2862,1,NA,NA,NA
MWI_3_4_demo,Mzimba,both,Y000_014,2023,CY2023Q4,2975,2975,1,NA,NA,NA
MWI_3_4_demo,Mzimba,both,Y015_999,2011,CY2011Q4,16368,16368,1,1459,NA,NA
MWI_3_4_demo,Mzimba,both,Y015_999,2012,CY2012Q4,19990,19990,1,1198,NA,NA
MWI_3_4_demo,Mzimba,both,Y015_999,2013,CY2013Q4,22822,22822,1,1142,NA,NA
MWI_3_4_demo,Mzimba,both,Y015_999,2014,CY2014Q4,26518,26518,1,1274,NA,NA
MWI_3_4_demo,Mzimba,both,Y015_999,2015,CY2015Q4,28776,28776,1,1239,NA,NA
MWI_3_4_demo,Mzimba,both,Y015_999,2016,CY2016Q4,32839,32839,1,1666,3535,3098
MWI_3_4_demo,Mzimba,both,Y015_999,2017,CY2017Q4,35346,35346,1,1385,5542,5173
MWI_3_4_demo,Mzimba,both,Y015_999,2018,CY2018Q4,38141,38141,1,1428,28716,26088
MWI_3_4_demo,Mzimba,both,Y015_999,2019,CY2019Q4,40463,40058,0.99,NA,26247,24771
MWI_3_4_demo,Mzimba,both,Y015_999,2020,CY2020Q4,42233,41388,0.98,NA,NA,NA
MWI_3_4_demo,Mzimba,both,Y015_999,2021,CY2021Q4,43887,42570,0.97,NA,NA,NA
MWI_3_4_demo,Mzimba,both,Y015_999,2022,CY2022Q4,46718,44849,0.96,NA,NA,NA
MWI_3_4_demo,Mzimba,both,Y015_999,2023,CY2023Q4,49058,46605,0.95,NA,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2011,CY2011Q4,232,232,1,20,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2012,CY2012Q4,292,292,1,17,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2013,CY2013Q4,348,348,1,20,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2014,CY2014Q4,402,402,1,20,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2015,CY2015Q4,446,446,1,14,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2016,CY2016Q4,494,494,1,23,62,33
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2017,CY2017Q4,534,534,1,22,80,45
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2018,CY2018Q4,582,582,1,23,403,211
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2019,CY2019Q4,624,624,1,NA,348,223
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2020,CY2020Q4,664,664,1,NA,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2021,CY2021Q4,687,687,1,NA,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2022,CY2022Q4,713,713,1,NA,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y000_014,2023,CY2023Q4,717,717,1,NA,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2011,CY2011Q4,3635,3635,1,307,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2012,CY2012Q4,4574,4574,1,269,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2013,CY2013Q4,5455,5455,1,319,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2014,CY2014Q4,6306,6306,1,312,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2015,CY2015Q4,6993,6993,1,216,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2016,CY2016Q4,7737,7737,1,368,793,859
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2017,CY2017Q4,8365,8365,1,349,1014,916
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2018,CY2018Q4,9115,9115,1,365,6427,5582
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2019,CY2019Q4,9874,9775,0.99,NA,5688,5225
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2020,CY2020Q4,10613,10401,0.98,NA,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2021,CY2021Q4,11103,10770,0.97,NA,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2022,CY2022Q4,11640,11174,0.96,NA,NA,NA
MWI_3_5_demo,Nkhata Bay,both,Y015_999,2023,CY2023Q4,11819,11228,0.95,NA,NA,NA
MWI_3_6_demo,Likoma,both,Y000_014,2011,CY2011Q4,14,14,1,2,NA,NA
MWI_3_6_demo,Likoma,both,Y000_014,2013,CY2013Q4,23,23,1,2,NA,NA
MWI_3_6_demo,Likoma,both,Y000_014,2014,CY2014Q4,24,24,1,1,NA,NA
MWI_3_6_demo,Likoma,both,Y000_014,2015,CY2015Q4,28,28,1,2,NA,NA
MWI_3_6_demo,Likoma,both,Y000_014,2016,CY2016Q4,33,33,1,2,4,3
MWI_3_6_demo,Likoma,both,Y000_014,2017,CY2017Q4,37,37,1,1,5,1
MWI_3_6_demo,Likoma,both,Y000_014,2018,CY2018Q4,40,40,1,2,39,22
MWI_3_6_demo,Likoma,both,Y000_014,2019,CY2019Q4,47,47,1,NA,13,8
MWI_3_6_demo,Likoma,both,Y000_014,2020,CY2020Q4,48,48,1,NA,NA,NA
MWI_3_6_demo,Likoma,both,Y000_014,2021,CY2021Q4,53,53,1,NA,NA,NA
MWI_3_6_demo,Likoma,both,Y000_014,2022,CY2022Q4,57,57,1,NA,NA,NA
MWI_3_6_demo,Likoma,both,Y000_014,2023,CY2023Q4,58,58,1,NA,NA,NA
MWI_3_6_demo,Likoma,both,Y015_999,2011,CY2011Q4,221,221,1,24,NA,NA
MWI_3_6_demo,Likoma,both,Y015_999,2013,CY2013Q4,364,364,1,24,NA,NA
MWI_3_6_demo,Likoma,both,Y015_999,2014,CY2014Q4,384,384,1,13,NA,NA
MWI_3_6_demo,Likoma,both,Y015_999,2015,CY2015Q4,435,435,1,24,NA,NA
MWI_3_6_demo,Likoma,both,Y015_999,2016,CY2016Q4,520,520,1,26,40,43
MWI_3_6_demo,Likoma,both,Y015_999,2017,CY2017Q4,577,577,1,15,59,55
MWI_3_6_demo,Likoma,both,Y015_999,2018,CY2018Q4,634,634,1,25,475,432
MWI_3_6_demo,Likoma,both,Y015_999,2019,CY2019Q4,745,738,0.99,NA,181,169
MWI_3_6_demo,Likoma,both,Y015_999,2020,CY2020Q4,773,758,0.98,NA,NA,NA
MWI_3_6_demo,Likoma,both,Y015_999,2021,CY2021Q4,862,836,0.97,NA,NA,NA
MWI_3_6_demo,Likoma,both,Y015_999,2022,CY2022Q4,929,892,0.96,NA,NA,NA
MWI_3_6_demo,Likoma,both,Y015_999,2023,CY2023Q4,962,914,0.95,NA,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y000_014,2011,CY2011Q4,330,330,1,29,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y000_014,2012,CY2012Q4,379,379,1,21,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y000_014,2013,CY2013Q4,437,437,1,23,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y000_014,2014,CY2014Q4,495,495,1,25,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y000_014,2015,CY2015Q4,556,556,1,26,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y000_014,2016,CY2016Q4,615,615,1,25,80,39
MWI_3_7_demo,Nkhotakota,both,Y000_014,2017,CY2017Q4,686,686,1,27,91,43
MWI_3_7_demo,Nkhotakota,both,Y000_014,2018,CY2018Q4,724,724,1,26,647,327
MWI_3_7_demo,Nkhotakota,both,Y000_014,2019,CY2019Q4,763,763,1,NA,554,356
MWI_3_7_demo,Nkhotakota,both,Y000_014,2020,CY2020Q4,813,813,1,NA,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y000_014,2021,CY2021Q4,820,820,1,NA,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y000_014,2022,CY2022Q4,860,860,1,NA,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y000_014,2023,CY2023Q4,884,884,1,NA,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y015_999,2011,CY2011Q4,5176,5176,1,448,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y015_999,2012,CY2012Q4,5943,5943,1,330,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y015_999,2013,CY2013Q4,6850,6850,1,368,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y015_999,2014,CY2014Q4,7753,7753,1,387,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y015_999,2015,CY2015Q4,8712,8712,1,409,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y015_999,2016,CY2016Q4,9643,9643,1,396,1163,1026
MWI_3_7_demo,Nkhotakota,both,Y015_999,2017,CY2017Q4,10743,10743,1,420,1081,928
MWI_3_7_demo,Nkhotakota,both,Y015_999,2018,CY2018Q4,11342,11342,1,405,9328,8178
MWI_3_7_demo,Nkhotakota,both,Y015_999,2019,CY2019Q4,12077,11956,0.99,NA,8823,8259
MWI_3_7_demo,Nkhotakota,both,Y015_999,2020,CY2020Q4,13003,12743,0.98,NA,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y015_999,2021,CY2021Q4,13240,12843,0.97,NA,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y015_999,2022,CY2022Q4,14040,13478,0.96,NA,NA,NA
MWI_3_7_demo,Nkhotakota,both,Y015_999,2023,CY2023Q4,14586,13857,0.95,NA,NA,NA
MWI_3_8_demo,Kasungu,both,Y000_014,2011,CY2011Q4,397,397,1,43,NA,NA
MWI_3_8_demo,Kasungu,both,Y000_014,2012,CY2012Q4,479,479,1,27,NA,NA
MWI_3_8_demo,Kasungu,both,Y000_014,2013,CY2013Q4,579,579,1,29,NA,NA
MWI_3_8_demo,Kasungu,both,Y000_014,2014,CY2014Q4,683,683,1,33,NA,NA
MWI_3_8_demo,Kasungu,both,Y000_014,2015,CY2015Q4,757,757,1,31,NA,NA
MWI_3_8_demo,Kasungu,both,Y000_014,2016,CY2016Q4,848,848,1,33,75,61
MWI_3_8_demo,Kasungu,both,Y000_014,2017,CY2017Q4,939,939,1,42,121,68
MWI_3_8_demo,Kasungu,both,Y000_014,2018,CY2018Q4,1032,1032,1,34,886,574
MWI_3_8_demo,Kasungu,both,Y000_014,2019,CY2019Q4,1082,1082,1,NA,808,582
MWI_3_8_demo,Kasungu,both,Y000_014,2020,CY2020Q4,1117,1117,1,NA,NA,NA
MWI_3_8_demo,Kasungu,both,Y000_014,2021,CY2021Q4,1157,1157,1,NA,NA,NA
MWI_3_8_demo,Kasungu,both,Y000_014,2022,CY2022Q4,1187,1187,1,NA,NA,NA
MWI_3_8_demo,Kasungu,both,Y000_014,2023,CY2023Q4,1220,1220,1,NA,NA,NA
MWI_3_8_demo,Kasungu,both,Y015_999,2011,CY2011Q4,6216,6216,1,678,NA,NA
MWI_3_8_demo,Kasungu,both,Y015_999,2012,CY2012Q4,7512,7512,1,422,NA,NA
MWI_3_8_demo,Kasungu,both,Y015_999,2013,CY2013Q4,9074,9074,1,455,NA,NA
MWI_3_8_demo,Kasungu,both,Y015_999,2014,CY2014Q4,10698,10698,1,520,NA,NA
MWI_3_8_demo,Kasungu,both,Y015_999,2015,CY2015Q4,11862,11862,1,483,NA,NA
MWI_3_8_demo,Kasungu,both,Y015_999,2016,CY2016Q4,13278,13278,1,517,1245,968
MWI_3_8_demo,Kasungu,both,Y015_999,2017,CY2017Q4,14711,14711,1,652,1348,1240
MWI_3_8_demo,Kasungu,both,Y015_999,2018,CY2018Q4,16168,16168,1,540,12935,12260
MWI_3_8_demo,Kasungu,both,Y015_999,2019,CY2019Q4,17130,16959,0.99,NA,11810,11292
MWI_3_8_demo,Kasungu,both,Y015_999,2020,CY2020Q4,17858,17501,0.98,NA,NA,NA
MWI_3_8_demo,Kasungu,both,Y015_999,2021,CY2021Q4,18687,18126,0.97,NA,NA,NA
MWI_3_8_demo,Kasungu,both,Y015_999,2022,CY2022Q4,19373,18598,0.96,NA,NA,NA
MWI_3_8_demo,Kasungu,both,Y015_999,2023,CY2023Q4,20122,19116,0.95,NA,NA,NA
MWI_3_9_demo,Ntchisi,both,Y000_014,2011,CY2011Q4,146,146,1,14,NA,NA
MWI_3_9_demo,Ntchisi,both,Y000_014,2012,CY2012Q4,166,166,1,8,NA,NA
MWI_3_9_demo,Ntchisi,both,Y000_014,2013,CY2013Q4,183,183,1,6,NA,NA
MWI_3_9_demo,Ntchisi,both,Y000_014,2014,CY2014Q4,203,203,1,8,NA,NA
MWI_3_9_demo,Ntchisi,both,Y000_014,2015,CY2015Q4,225,225,1,7,NA,NA
MWI_3_9_demo,Ntchisi,both,Y000_014,2016,CY2016Q4,240,240,1,10,29,22
MWI_3_9_demo,Ntchisi,both,Y000_014,2017,CY2017Q4,263,263,1,8,58,31
MWI_3_9_demo,Ntchisi,both,Y000_014,2018,CY2018Q4,277,277,1,8,282,159
MWI_3_9_demo,Ntchisi,both,Y000_014,2019,CY2019Q4,292,292,1,NA,246,189
MWI_3_9_demo,Ntchisi,both,Y000_014,2020,CY2020Q4,298,298,1,NA,NA,NA
MWI_3_9_demo,Ntchisi,both,Y000_014,2021,CY2021Q4,304,304,1,NA,NA,NA
MWI_3_9_demo,Ntchisi,both,Y000_014,2022,CY2022Q4,304,304,1,NA,NA,NA
MWI_3_9_demo,Ntchisi,both,Y000_014,2023,CY2023Q4,307,307,1,NA,NA,NA
MWI_3_9_demo,Ntchisi,both,Y015_999,2011,CY2011Q4,2282,2282,1,219,NA,NA
MWI_3_9_demo,Ntchisi,both,Y015_999,2012,CY2012Q4,2608,2608,1,133,NA,NA
MWI_3_9_demo,Ntchisi,both,Y015_999,2013,CY2013Q4,2864,2864,1,86,NA,NA
MWI_3_9_demo,Ntchisi,both,Y015_999,2014,CY2014Q4,3187,3187,1,131,NA,NA
MWI_3_9_demo,Ntchisi,both,Y015_999,2015,CY2015Q4,3522,3522,1,111,NA,NA
MWI_3_9_demo,Ntchisi,both,Y015_999,2016,CY2016Q4,3767,3767,1,162,413,449
MWI_3_9_demo,Ntchisi,both,Y015_999,2017,CY2017Q4,4122,4122,1,119,691,625
MWI_3_9_demo,Ntchisi,both,Y015_999,2018,CY2018Q4,4332,4332,1,131,3921,3558
MWI_3_9_demo,Ntchisi,both,Y015_999,2019,CY2019Q4,4618,4572,0.99,NA,4141,3919
MWI_3_9_demo,Ntchisi,both,Y015_999,2020,CY2020Q4,4757,4662,0.98,NA,NA,NA
MWI_3_9_demo,Ntchisi,both,Y015_999,2021,CY2021Q4,4909,4762,0.97,NA,NA,NA
MWI_3_9_demo,Ntchisi,both,Y015_999,2022,CY2022Q4,4953,4755,0.96,NA,NA,NA
MWI_3_9_demo,Ntchisi,both,Y015_999,2023,CY2023Q4,5064,4811,0.95,NA,NA,NA
