area_id,area_name,sex,age_group,year,calendar_quarter,art_current,art_current_adjusted,art_adjustment_factor,art_new,vl_tested_12mos,vl_suppressed_12mos
MWI_4_19_demo,Machinga,both,Y015_999,2023,CY2023Q4,33473,31799,0.95,,,
MWI_4_2_demo,Karonga,both,Y000_014,2011,CY2011Q4,340,340,1,29,,
MWI_4_2_demo,Karonga,both,Y015_999,2011,CY2011Q4,5333,5333,1,448,,
MWI_4_2_demo,Karonga,both,Y000_014,2012,CY2012Q4,460,460,1,29,,
MWI_4_2_demo,Karonga,both,Y015_999,2012,CY2012Q4,7214,7214,1,449,,
MWI_4_2_demo,Karonga,both,Y000_014,2013,CY2013Q4,523,523,1,21,,
MWI_4_2_demo,Karonga,both,Y015_999,2013,CY2013Q4,8191,8191,1,337,,
MWI_4_2_demo,Karonga,both,Y000_014,2014,CY2014Q4,571,571,1,27,,
MWI_4_2_demo,Karonga,both,Y015_999,2014,CY2014Q4,8940,8940,1,427,,
MWI_4_2_demo,Karonga,both,Y000_014,2015,CY2015Q4,627,627,1,29,,
MWI_4_2_demo,Karonga,both,Y015_999,2015,CY2015Q4,9828,9828,1,459,,
MWI_4_2_demo,Karonga,both,Y000_014,2016,CY2016Q4,726,726,1,30,97,69
MWI_4_2_demo,Karonga,both,Y015_999,2016,CY2016Q4,11370,11370,1,474,1319,1470
MWI_4_2_demo,Karonga,both,Y000_014,2017,CY2017Q4,756,756,1,30,131,84
MWI_4_2_demo,Karonga,both,Y015_999,2017,CY2017Q4,11845,11845,1,469,1760,1641
MWI_4_2_demo,Karonga,both,Y000_014,2018,CY2018Q4,824,824,1,28,676,379
MWI_4_2_demo,Karonga,both,Y015_999,2018,CY2018Q4,12916,12916,1,438,8959,7865
MWI_4_2_demo,Karonga,both,Y000_014,2019,CY2019Q4,871,871,1,,591,434
MWI_4_2_demo,Karonga,both,Y015_999,2019,CY2019Q4,13778,13640,0.99,,9157,8511
MWI_4_2_demo,Karonga,both,Y000_014,2020,CY2020Q4,895,895,1,,,
MWI_4_2_demo,Karonga,both,Y015_999,2020,CY2020Q4,14301,14015,0.98,,,
MWI_4_2_demo,Karonga,both,Y000_014,2021,CY2021Q4,919,919,1,,,
MWI_4_2_demo,Karonga,both,Y015_999,2021,CY2021Q4,14844,14399,0.97,,,
MWI_4_2_demo,Karonga,both,Y000_014,2022,CY2022Q4,951,951,1,,,
MWI_4_2_demo,Karonga,both,Y015_999,2022,CY2022Q4,15525,14904,0.96,,,
MWI_4_2_demo,Karonga,both,Y000_014,2023,CY2023Q4,979,979,1,,,
MWI_4_2_demo,Karonga,both,Y015_999,2023,CY2023Q4,16143,15336,0.95,,,
MWI_4_20_demo,Balaka,both,Y000_014,2011,CY2011Q4,464,464,1,60,,
MWI_4_20_demo,Balaka,both,Y015_999,2011,CY2011Q4,7271,7271,1,935,,
MWI_4_20_demo,Balaka,both,Y000_014,2012,CY2012Q4,603,603,1,42,,
MWI_4_20_demo,Balaka,both,Y015_999,2012,CY2012Q4,9452,9452,1,664,,
MWI_4_20_demo,Balaka,both,Y000_014,2013,CY2013Q4,726,726,1,32,,
MWI_4_20_demo,Balaka,both,Y015_999,2013,CY2013Q4,11369,11369,1,498,,
MWI_4_20_demo,Balaka,both,Y000_014,2014,CY2014Q4,862,862,1,45,,
MWI_4_20_demo,Balaka,both,Y015_999,2014,CY2014Q4,13512,13512,1,699,,
MWI_4_20_demo,Balaka,both,Y000_014,2015,CY2015Q4,973,973,1,34,,
MWI_4_20_demo,Balaka,both,Y015_999,2015,CY2015Q4,15248,15248,1,540,,
MWI_4_20_demo,Balaka,both,Y000_014,2016,CY2016Q4,1100,1100,1,42,165,85
MWI_4_20_demo,Balaka,both,Y015_999,2016,CY2016Q4,17230,17230,1,660,2332,2037
MWI_4_20_demo,Balaka,both,Y000_014,2017,CY2017Q4,1199,1199,1,48,218,124
MWI_4_20_demo,Balaka,both,Y015_999,2017,CY2017Q4,18784,18784,1,748,2052,1856
MWI_4_20_demo,Balaka,both,Y000_014,2018,CY2018Q4,1259,1259,1,34,1192,703
MWI_4_20_demo,Balaka,both,Y015_999,2018,CY2018Q4,19723,19723,1,530,12789,11486
MWI_4_20_demo,Balaka,both,Y000_014,2019,CY2019Q4,1308,1308,1,,1041,755
MWI_4_20_demo,Balaka,both,Y015_999,2019,CY2019Q4,20696,20489,0.99,,13331,12326
MWI_4_20_demo,Balaka,both,Y000_014,2020,CY2020Q4,1350,1350,1,,,
MWI_4_20_demo,Balaka,both,Y015_999,2020,CY2020Q4,21583,21151,0.98,,,
MWI_4_20_demo,Balaka,both,Y000_014,2021,CY2021Q4,1382,1382,1,,,
MWI_4_20_demo,Balaka,both,Y015_999,2021,CY2021Q4,22318,21648,0.97,,,
MWI_4_20_demo,Balaka,both,Y000_014,2022,CY2022Q4,1408,1408,1,,,
MWI_4_20_demo,Balaka,both,Y015_999,2022,CY2022Q4,22985,22066,0.96,,,
MWI_4_20_demo,Balaka,both,Y000_014,2023,CY2023Q4,1429,1429,1,,,
MWI_4_20_demo,Balaka,both,Y015_999,2023,CY2023Q4,23569,22391,0.95,,,
MWI_4_21_demo,Zomba City,both,Y000_014,2011,CY2011Q4,606,606,1,63,,
MWI_4_21_demo,Zomba City,both,Y015_999,2011,CY2011Q4,9488,9488,1,985,,
MWI_4_21_demo,Zomba City,both,Y000_014,2012,CY2012Q4,593,593,1,35,,
MWI_4_21_demo,Zomba City,both,Y015_999,2012,CY2012Q4,9288,9288,1,544,,
MWI_4_21_demo,Zomba City,both,Y000_014,2013,CY2013Q4,629,629,1,29,,
MWI_4_21_demo,Zomba City,both,Y015_999,2013,CY2013Q4,9859,9859,1,460,,
MWI_4_21_demo,Zomba City,both,Y000_014,2014,CY2014Q4,701,701,1,32,,
MWI_4_21_demo,Zomba City,both,Y015_999,2014,CY2014Q4,10976,10976,1,509,,
MWI_4_21_demo,Zomba City,both,Y000_014,2015,CY2015Q4,731,731,1,29,,
MWI_4_21_demo,Zomba City,both,Y015_999,2015,CY2015Q4,11457,11457,1,447,,
MWI_4_21_demo,Zomba City,both,Y000_014,2016,CY2016Q4,784,784,1,31,131,74
MWI_4_21_demo,Zomba City,both,Y015_999,2016,CY2016Q4,12285,12285,1,487,1706,1736
MWI_4_21_demo,Zomba City,both,Y000_014,2017,CY2017Q4,832,832,1,40,140,89
MWI_4_21_demo,Zomba City,both,Y015_999,2017,CY2017Q4,13033,13033,1,634,1595,1470
MWI_4_21_demo,Zomba City,both,Y000_014,2018,CY2018Q4,842,842,1,29,929,535
MWI_4_21_demo,Zomba City,both,Y015_999,2018,CY2018Q4,13191,13191,1,462,12520,11205
MWI_4_21_demo,Zomba City,both,Y000_014,2019,CY2019Q4,905,905,1,,756,579
MWI_4_21_demo,Zomba City,both,Y015_999,2019,CY2019Q4,14316,14173,0.99,,11918,11417
MWI_4_21_demo,Zomba City,both,Y000_014,2020,CY2020Q4,945,945,1,,,
MWI_4_21_demo,Zomba City,both,Y015_999,2020,CY2020Q4,15109,14807,0.98,,,
MWI_4_21_demo,Zomba City,both,Y000_014,2021,CY2021Q4,981,981,1,,,
MWI_4_21_demo,Zomba City,both,Y015_999,2021,CY2021Q4,15846,15371,0.97,,,
MWI_4_21_demo,Zomba City,both,Y000_014,2022,CY2022Q4,1006,1006,1,,,
MWI_4_21_demo,Zomba City,both,Y015_999,2022,CY2022Q4,16419,15762,0.96,,,
MWI_4_21_demo,Zomba City,both,Y000_014,2023,CY2023Q4,1056,1056,1,,,
MWI_4_21_demo,Zomba City,both,Y015_999,2023,CY2023Q4,17420,16549,0.95,,,
MWI_4_22_demo,Zomba,both,Y000_014,2011,CY2011Q4,754,754,1,78,,
MWI_4_22_demo,Zomba,both,Y015_999,2011,CY2011Q4,11812,11812,1,1227,,
MWI_4_22_demo,Zomba,both,Y000_014,2012,CY2012Q4,1023,1023,1,60,,
MWI_4_22_demo,Zomba,both,Y015_999,2012,CY2012Q4,16024,16024,1,939,,
MWI_4_22_demo,Zomba,both,Y000_014,2013,CY2013Q4,1238,1238,1,58,,
MWI_4_22_demo,Zomba,both,Y015_999,2013,CY2013Q4,19401,19401,1,904,,
MWI_4_22_demo,Zomba,both,Y000_014,2014,CY2014Q4,1503,1503,1,70,,
MWI_4_22_demo,Zomba,both,Y015_999,2014,CY2014Q4,23539,23539,1,1089,,
MWI_4_22_demo,Zomba,both,Y000_014,2015,CY2015Q4,1679,1679,1,66,,
MWI_4_22_demo,Zomba,both,Y015_999,2015,CY2015Q4,26300,26300,1,1026,,
MWI_4_22_demo,Zomba,both,Y000_014,2016,CY2016Q4,1955,1955,1,78,277,158
MWI_4_22_demo,Zomba,both,Y015_999,2016,CY2016Q4,30635,30635,1,1215,3627,3688
MWI_4_22_demo,Zomba,both,Y000_014,2017,CY2017Q4,2199,2199,1,107,296,189
MWI_4_22_demo,Zomba,both,Y015_999,2017,CY2017Q4,34454,34454,1,1673,3392,3124
MWI_4_22_demo,Zomba,both,Y000_014,2018,CY2018Q4,2340,2340,1,82,1973,1136
MWI_4_22_demo,Zomba,both,Y015_999,2018,CY2018Q4,36660,36660,1,1281,26605,23810
MWI_4_22_demo,Zomba,both,Y000_014,2019,CY2019Q4,2500,2500,1,,1606,1229
MWI_4_22_demo,Zomba,both,Y015_999,2019,CY2019Q4,39560,39164,0.99,,25325,24262
MWI_4_22_demo,Zomba,both,Y000_014,2020,CY2020Q4,2539,2539,1,,,
MWI_4_22_demo,Zomba,both,Y015_999,2020,CY2020Q4,40589,39777,0.98,,,
MWI_4_22_demo,Zomba,both,Y000_014,2021,CY2021Q4,2805,2805,1,,,
MWI_4_22_demo,Zomba,both,Y015_999,2021,CY2021Q4,45296,43937,0.97,,,
MWI_4_22_demo,Zomba,both,Y000_014,2022,CY2022Q4,2910,2910,1,,,
MWI_4_22_demo,Zomba,both,Y015_999,2022,CY2022Q4,47484,45585,0.96,,,
MWI_4_22_demo,Zomba,both,Y000_014,2023,CY2023Q4,2989,2989,1,,,
MWI_4_22_demo,Zomba,both,Y015_999,2023,CY2023Q4,49289,46825,0.95,,,
MWI_4_23_demo,Phalombe,both,Y000_014,2011,CY2011Q4,511,511,1,89,,
MWI_4_23_demo,Phalombe,both,Y015_999,2011,CY2011Q4,8003,8003,1,1397,,
MWI_4_23_demo,Phalombe,both,Y000_014,2012,CY2012Q4,823,823,1,80,,
MWI_4_23_demo,Phalombe,both,Y015_999,2012,CY2012Q4,12895,12895,1,1261,,
MWI_4_23_demo,Phalombe,both,Y000_014,2013,CY2013Q4,1082,1082,1,65,,
MWI_4_23_demo,Phalombe,both,Y015_999,2013,CY2013Q4,16944,16944,1,1018,,
MWI_4_23_demo,Phalombe,both,Y000_014,2014,CY2014Q4,1234,1234,1,59,,
MWI_4_23_demo,Phalombe,both,Y015_999,2014,CY2014Q4,19340,19340,1,918,,
MWI_4_23_demo,Phalombe,both,Y000_014,2015,CY2015Q4,1413,1413,1,52,,
MWI_4_23_demo,Phalombe,both,Y015_999,2015,CY2015Q4,22132,22132,1,811,,
MWI_4_23_demo,Phalombe,both,Y000_014,2016,CY2016Q4,1579,1579,1,67,279,170
MWI_4_23_demo,Phalombe,both,Y015_999,2016,CY2016Q4,24740,24740,1,1043,3609,3691
MWI_4_23_demo,Phalombe,both,Y000_014,2017,CY2017Q4,1773,1773,1,58,293,180
MWI_4_23_demo,Phalombe,both,Y015_999,2017,CY2017Q4,27775,27775,1,912,3120,2916
MWI_4_23_demo,Phalombe,both,Y000_014,2018,CY2018Q4,1976,1976,1,56,1624,904
MWI_4_23_demo,Phalombe,both,Y015_999,2018,CY2018Q4,30962,30962,1,883,19084,17231
MWI_4_23_demo,Phalombe,both,Y000_014,2019,CY2019Q4,2132,2132,1,,1918,1375
MWI_4_23_demo,Phalombe,both,Y015_999,2019,CY2019Q4,33736,33399,0.99,,21624,20933
MWI_4_23_demo,Phalombe,both,Y000_014,2020,CY2020Q4,2138,2138,1,,,
MWI_4_23_demo,Phalombe,both,Y015_999,2020,CY2020Q4,34171,33488,0.98,,,
MWI_4_23_demo,Phalombe,both,Y000_014,2021,CY2021Q4,2100,2100,1,,,
MWI_4_23_demo,Phalombe,both,Y015_999,2021,CY2021Q4,33910,32893,0.97,,,
MWI_4_23_demo,Phalombe,both,Y000_014,2022,CY2022Q4,2125,2125,1,,,
MWI_4_23_demo,Phalombe,both,Y015_999,2022,CY2022Q4,34682,33295,0.96,,,
MWI_4_23_demo,Phalombe,both,Y000_014,2023,CY2023Q4,2035,2035,1,,,
MWI_4_23_demo,Phalombe,both,Y015_999,2023,CY2023Q4,33563,31885,0.95,,,
MWI_4_24_demo,Mulanje,both,Y000_014,2011,CY2011Q4,875,875,1,133,,
MWI_4_24_demo,Mulanje,both,Y015_999,2011,CY2011Q4,13710,13710,1,2083,,
MWI_4_24_demo,Mulanje,both,Y000_014,2012,CY2012Q4,1246,1246,1,96,,
MWI_4_24_demo,Mulanje,both,Y015_999,2012,CY2012Q4,19524,19524,1,1507,,
MWI_4_24_demo,Mulanje,both,Y000_014,2013,CY2013Q4,1575,1575,1,113,,
MWI_4_24_demo,Mulanje,both,Y015_999,2013,CY2013Q4,24680,24680,1,1776,,
MWI_4_24_demo,Mulanje,both,Y000_014,2014,CY2014Q4,2007,2007,1,110,,
MWI_4_24_demo,Mulanje,both,Y015_999,2014,CY2014Q4,31438,31438,1,1716,,
MWI_4_24_demo,Mulanje,both,Y000_014,2015,CY2015Q4,2250,2250,1,81,,
MWI_4_24_demo,Mulanje,both,Y015_999,2015,CY2015Q4,35244,35244,1,1269,,
MWI_4_24_demo,Mulanje,both,Y000_014,2016,CY2016Q4,2688,2688,1,120,376,197
MWI_4_24_demo,Mulanje,both,Y015_999,2016,CY2016Q4,42105,42105,1,1876,6016,4722
MWI_4_24_demo,Mulanje,both,Y000_014,2017,CY2017Q4,2952,2952,1,96,448,268
MWI_4_24_demo,Mulanje,both,Y015_999,2017,CY2017Q4,46244,46244,1,1511,5570,5256
MWI_4_24_demo,Mulanje,both,Y000_014,2018,CY2018Q4,3225,3225,1,97,1983,1197
MWI_4_24_demo,Mulanje,both,Y015_999,2018,CY2018Q4,50528,50528,1,1513,27216,25050
MWI_4_24_demo,Mulanje,both,Y000_014,2019,CY2019Q4,3456,3456,1,,2018,1503
MWI_4_24_demo,Mulanje,both,Y015_999,2019,CY2019Q4,54695,54148,0.99,,34719,33486
MWI_4_24_demo,Mulanje,both,Y000_014,2020,CY2020Q4,3476,3476,1,,,
MWI_4_24_demo,Mulanje,both,Y015_999,2020,CY2020Q4,55567,54456,0.98,,,
MWI_4_24_demo,Mulanje,both,Y000_014,2021,CY2021Q4,3535,3535,1,,,
MWI_4_24_demo,Mulanje,both,Y015_999,2021,CY2021Q4,57096,55383,0.97,,,
MWI_4_24_demo,Mulanje,both,Y000_014,2022,CY2022Q4,3612,3612,1,,,
MWI_4_24_demo,Mulanje,both,Y015_999,2022,CY2022Q4,58944,56586,0.96,,,
MWI_4_24_demo,Mulanje,both,Y000_014,2023,CY2023Q4,3608,3608,1,,,
MWI_4_24_demo,Mulanje,both,Y015_999,2023,CY2023Q4,59502,56527,0.95,,,
MWI_4_25_demo,Neno,both,Y000_014,2011,CY2011Q4,245,245,1,21,,
MWI_4_25_demo,Neno,both,Y015_999,2011,CY2011Q4,3835,3835,1,336,,
MWI_4_25_demo,Neno,both,Y000_014,2012,CY2012Q4,306,306,1,15,,
MWI_4_25_demo,Neno,both,Y015_999,2012,CY2012Q4,4790,4790,1,238,,
MWI_4_25_demo,Neno,both,Y000_014,2013,CY2013Q4,351,351,1,12,,
MWI_4_25_demo,Neno,both,Y015_999,2013,CY2013Q4,5494,5494,1,192,,
MWI_4_25_demo,Neno,both,Y000_014,2014,CY2014Q4,395,395,1,14,,
MWI_4_25_demo,Neno,both,Y015_999,2014,CY2014Q4,6188,6188,1,215,,
MWI_4_25_demo,Neno,both,Y000_014,2015,CY2015Q4,424,424,1,15,,
MWI_4_25_demo,Neno,both,Y015_999,2015,CY2015Q4,6650,6650,1,233,,
MWI_4_25_demo,Neno,both,Y000_014,2016,CY2016Q4,459,459,1,15,60,33
MWI_4_25_demo,Neno,both,Y015_999,2016,CY2016Q4,7192,7192,1,241,497,528
MWI_4_25_demo,Neno,both,Y000_014,2017,CY2017Q4,486,486,1,11,44,25
MWI_4_25_demo,Neno,both,Y015_999,2017,CY2017Q4,7621,7621,1,169,711,631
MWI_4_25_demo,Neno,both,Y000_014,2018,CY2018Q4,501,501,1,10,277,184
MWI_4_25_demo,Neno,both,Y015_999,2018,CY2018Q4,7853,7853,1,149,5594,5139
MWI_4_25_demo,Neno,both,Y000_014,2019,CY2019Q4,513,513,1,,122,93
MWI_4_25_demo,Neno,both,Y015_999,2019,CY2019Q4,8110,8029,0.99,,3829,3643
MWI_4_25_demo,Neno,both,Y000_014,2020,CY2020Q4,533,533,1,,,
MWI_4_25_demo,Neno,both,Y015_999,2020,CY2020Q4,8528,8357,0.98,,,
MWI_4_25_demo,Neno,both,Y000_014,2021,CY2021Q4,540,540,1,,,
MWI_4_25_demo,Neno,both,Y015_999,2021,CY2021Q4,8716,8455,0.97,,,
MWI_4_25_demo,Neno,both,Y000_014,2022,CY2022Q4,542,542,1,,,
MWI_4_25_demo,Neno,both,Y015_999,2022,CY2022Q4,8850,8496,0.96,,,
MWI_4_25_demo,Neno,both,Y000_014,2023,CY2023Q4,539,539,1,,,
MWI_4_25_demo,Neno,both,Y015_999,2023,CY2023Q4,8891,8446,0.95,,,
MWI_4_26_demo,Blantyre,both,Y000_014,2011,CY2011Q4,690,690,1,64,,
MWI_4_26_demo,Blantyre,both,Y015_999,2011,CY2011Q4,10808,10808,1,999,,
MWI_4_26_demo,Blantyre,both,Y000_014,2012,CY2012Q4,820,820,1,48,,
MWI_4_26_demo,Blantyre,both,Y015_999,2012,CY2012Q4,12852,12852,1,751,,
MWI_4_26_demo,Blantyre,both,Y000_014,2013,CY2013Q4,959,959,1,50,,
MWI_4_26_demo,Blantyre,both,Y015_999,2013,CY2013Q4,15025,15025,1,776,,
MWI_4_26_demo,Blantyre,both,Y000_014,2014,CY2014Q4,1080,1080,1,56,,
MWI_4_26_demo,Blantyre,both,Y015_999,2014,CY2014Q4,16916,16916,1,884,,
MWI_4_26_demo,Blantyre,both,Y000_014,2015,CY2015Q4,1187,1187,1,54,,
MWI_4_26_demo,Blantyre,both,Y015_999,2015,CY2015Q4,18603,18603,1,846,,
MWI_4_26_demo,Blantyre,both,Y000_014,2016,CY2016Q4,1365,1365,1,67,147,110
MWI_4_26_demo,Blantyre,both,Y015_999,2016,CY2016Q4,21390,21390,1,1054,2469,1890
MWI_4_26_demo,Blantyre,both,Y000_014,2017,CY2017Q4,1482,1482,1,64,228,148
MWI_4_26_demo,Blantyre,both,Y015_999,2017,CY2017Q4,23214,23214,1,1004,2940,2691
MWI_4_26_demo,Blantyre,both,Y000_014,2018,CY2018Q4,1602,1602,1,80,1029,674
MWI_4_26_demo,Blantyre,both,Y015_999,2018,CY2018Q4,25106,25106,1,1257,14688,13298
MWI_4_26_demo,Blantyre,both,Y000_014,2019,CY2019Q4,1531,1531,1,,731,512
MWI_4_26_demo,Blantyre,both,Y015_999,2019,CY2019Q4,24223,23981,0.99,,11905,11159
MWI_4_26_demo,Blantyre,both,Y000_014,2020,CY2020Q4,1642,1642,1,,,
MWI_4_26_demo,Blantyre,both,Y015_999,2020,CY2020Q4,26257,25732,0.98,,,
MWI_4_26_demo,Blantyre,both,Y000_014,2021,CY2021Q4,1764,1764,1,,,
MWI_4_26_demo,Blantyre,both,Y015_999,2021,CY2021Q4,28493,27638,0.97,,,
MWI_4_26_demo,Blantyre,both,Y000_014,2022,CY2022Q4,1872,1872,1,,,
MWI_4_26_demo,Blantyre,both,Y015_999,2022,CY2022Q4,30558,29336,0.96,,,
MWI_4_26_demo,Blantyre,both,Y000_014,2023,CY2023Q4,1945,1945,1,,,
MWI_4_26_demo,Blantyre,both,Y015_999,2023,CY2023Q4,32078,30474,0.95,,,
MWI_4_27_demo,Mwanza,both,Y000_014,2011,CY2011Q4,170,170,1,11,,
MWI_4_27_demo,Mwanza,both,Y015_999,2011,CY2011Q4,2661,2661,1,180,,
MWI_4_27_demo,Mwanza,both,Y000_014,2012,CY2012Q4,198,198,1,8,,
MWI_4_27_demo,Mwanza,both,Y015_999,2012,CY2012Q4,3100,3100,1,123,,
MWI_4_27_demo,Mwanza,both,Y000_014,2013,CY2013Q4,219,219,1,11,,
MWI_4_27_demo,Mwanza,both,Y015_999,2013,CY2013Q4,3439,3439,1,180,,
MWI_4_27_demo,Mwanza,both,Y000_014,2014,CY2014Q4,243,243,1,13,,
MWI_4_27_demo,Mwanza,both,Y015_999,2014,CY2014Q4,3813,3813,1,201,,
MWI_4_27_demo,Mwanza,both,Y000_014,2015,CY2015Q4,270,270,1,11,,
MWI_4_27_demo,Mwanza,both,Y015_999,2015,CY2015Q4,4234,4234,1,171,,
MWI_4_27_demo,Mwanza,both,Y000_014,2016,CY2016Q4,311,311,1,17,61,31
MWI_4_27_demo,Mwanza,both,Y015_999,2016,CY2016Q4,4870,4870,1,270,792,581
MWI_4_27_demo,Mwanza,both,Y000_014,2017,CY2017Q4,339,339,1,12,47,19
MWI_4_27_demo,Mwanza,both,Y015_999,2017,CY2017Q4,5307,5307,1,186,754,692
MWI_4_27_demo,Mwanza,both,Y000_014,2018,CY2018Q4,362,362,1,12,245,148
MWI_4_27_demo,Mwanza,both,Y015_999,2018,CY2018Q4,5671,5671,1,189,2911,2648
MWI_4_27_demo,Mwanza,both,Y000_014,2019,CY2019Q4,384,384,1,,231,160
MWI_4_27_demo,Mwanza,both,Y015_999,2019,CY2019Q4,6084,6023,0.99,,3688,3502
MWI_4_27_demo,Mwanza,both,Y000_014,2020,CY2020Q4,402,402,1,,,
MWI_4_27_demo,Mwanza,both,Y015_999,2020,CY2020Q4,6427,6298,0.98,,,
MWI_4_27_demo,Mwanza,both,Y000_014,2021,CY2021Q4,435,435,1,,,
MWI_4_27_demo,Mwanza,both,Y015_999,2021,CY2021Q4,7028,6817,0.97,,,
MWI_4_27_demo,Mwanza,both,Y000_014,2022,CY2022Q4,465,465,1,,,
MWI_4_27_demo,Mwanza,both,Y015_999,2022,CY2022Q4,7594,7290,0.96,,,
MWI_4_27_demo,Mwanza,both,Y000_014,2023,CY2023Q4,466,466,1,,,
MWI_4_27_demo,Mwanza,both,Y015_999,2023,CY2023Q4,7678,7294,0.95,,,
MWI_4_28_demo,Chiradzulu,both,Y000_014,2011,CY2011Q4,1471,1471,1,164,,
MWI_4_28_demo,Chiradzulu,both,Y015_999,2011,CY2011Q4,23052,23052,1,2563,,
MWI_4_28_demo,Chiradzulu,both,Y000_014,2012,CY2012Q4,1706,1706,1,62,,
MWI_4_28_demo,Chiradzulu,both,Y015_999,2012,CY2012Q4,26723,26723,1,971,,
MWI_4_28_demo,Chiradzulu,both,Y000_014,2013,CY2013Q4,1533,1533,1,62,,
MWI_4_28_demo,Chiradzulu,both,Y015_999,2013,CY2013Q4,24016,24016,1,974,,
MWI_4_28_demo,Chiradzulu,both,Y000_014,2014,CY2014Q4,2013,2013,1,67,,
MWI_4_28_demo,Chiradzulu,both,Y015_999,2014,CY2014Q4,31535,31535,1,1043,,
MWI_4_28_demo,Chiradzulu,both,Y000_014,2015,CY2015Q4,2062,2062,1,56,,
MWI_4_28_demo,Chiradzulu,both,Y015_999,2015,CY2015Q4,32297,32297,1,884,,
MWI_4_28_demo,Chiradzulu,both,Y000_014,2016,CY2016Q4,2234,2234,1,61,48,22
MWI_4_28_demo,Chiradzulu,both,Y015_999,2016,CY2016Q4,35001,35001,1,949,2346,1950
MWI_4_28_demo,Chiradzulu,both,Y000_014,2017,CY2017Q4,2335,2335,1,54,66,43
MWI_4_28_demo,Chiradzulu,both,Y015_999,2017,CY2017Q4,36584,36584,1,839,4737,4530
MWI_4_28_demo,Chiradzulu,both,Y000_014,2018,CY2018Q4,2374,2374,1,44,245,147
MWI_4_28_demo,Chiradzulu,both,Y015_999,2018,CY2018Q4,37194,37194,1,695,23423,21932
MWI_4_28_demo,Chiradzulu,both,Y000_014,2019,CY2019Q4,2447,2447,1,,687,559
MWI_4_28_demo,Chiradzulu,both,Y015_999,2019,CY2019Q4,38718,38331,0.99,,18061,17162
MWI_4_28_demo,Chiradzulu,both,Y000_014,2020,CY2020Q4,2499,2499,1,,,
MWI_4_28_demo,Chiradzulu,both,Y015_999,2020,CY2020Q4,39948,39149,0.98,,,
MWI_4_28_demo,Chiradzulu,both,Y000_014,2021,CY2021Q4,2603,2603,1,,,
MWI_4_28_demo,Chiradzulu,both,Y015_999,2021,CY2021Q4,42045,40784,0.97,,,
MWI_4_28_demo,Chiradzulu,both,Y000_014,2022,CY2022Q4,2667,2667,1,,,
MWI_4_28_demo,Chiradzulu,both,Y015_999,2022,CY2022Q4,43527,41786,0.96,,,
MWI_4_28_demo,Chiradzulu,both,Y000_014,2023,CY2023Q4,2738,2738,1,,,
MWI_4_28_demo,Chiradzulu,both,Y015_999,2023,CY2023Q4,45157,42899,0.95,,,
MWI_4_29_demo,Blantyre City,both,Y000_014,2011,CY2011Q4,1638,1638,1,151,,
MWI_4_29_demo,Blantyre City,both,Y015_999,2011,CY2011Q4,25665,25665,1,2372,,
MWI_4_29_demo,Blantyre City,both,Y000_014,2012,CY2012Q4,1996,1996,1,117,,
MWI_4_29_demo,Blantyre City,both,Y015_999,2012,CY2012Q4,31266,31266,1,1828,,
MWI_4_29_demo,Blantyre City,both,Y000_014,2013,CY2013Q4,2263,2263,1,117,,
MWI_4_29_demo,Blantyre City,both,Y015_999,2013,CY2013Q4,35447,35447,1,1830,,
MWI_4_29_demo,Blantyre City,both,Y000_014,2014,CY2014Q4,2541,2541,1,133,,
MWI_4_29_demo,Blantyre City,both,Y015_999,2014,CY2014Q4,39817,39817,1,2079,,
MWI_4_29_demo,Blantyre City,both,Y000_014,2015,CY2015Q4,2824,2824,1,128,,
MWI_4_29_demo,Blantyre City,both,Y015_999,2015,CY2015Q4,44247,44247,1,2013,,
MWI_4_29_demo,Blantyre City,both,Y000_014,2016,CY2016Q4,3180,3180,1,157,342,258
MWI_4_29_demo,Blantyre City,both,Y015_999,2016,CY2016Q4,49823,49823,1,2454,5762,4408
MWI_4_29_demo,Blantyre City,both,Y000_014,2017,CY2017Q4,3502,3502,1,151,532,345
MWI_4_29_demo,Blantyre City,both,Y015_999,2017,CY2017Q4,54868,54868,1,2373,6861,6277
MWI_4_29_demo,Blantyre City,both,Y000_014,2018,CY2018Q4,3873,3873,1,194,2401,1572
MWI_4_29_demo,Blantyre City,both,Y015_999,2018,CY2018Q4,60684,60684,1,3037,34273,31027
MWI_4_29_demo,Blantyre City,both,Y000_014,2019,CY2019Q4,4177,4177,1,,1705,1194
MWI_4_29_demo,Blantyre City,both,Y015_999,2019,CY2019Q4,66097,65436,0.99,,27777,26038
MWI_4_29_demo,Blantyre City,both,Y000_014,2020,CY2020Q4,4433,4433,1,,,
MWI_4_29_demo,Blantyre City,both,Y015_999,2020,CY2020Q4,70861,69444,0.98,,,
MWI_4_29_demo,Blantyre City,both,Y000_014,2021,CY2021Q4,4912,4912,1,,,
MWI_4_29_demo,Blantyre City,both,Y015_999,2021,CY2021Q4,79335,76955,0.97,,,
MWI_4_29_demo,Blantyre City,both,Y000_014,2022,CY2022Q4,5379,5379,1,,,
MWI_4_29_demo,Blantyre City,both,Y015_999,2022,CY2022Q4,87774,84263,0.96,,,
MWI_4_29_demo,Blantyre City,both,Y000_014,2023,CY2023Q4,5563,5563,1,,,
MWI_4_29_demo,Blantyre City,both,Y015_999,2023,CY2023Q4,91733,87146,0.95,,,
